X,Y,profile_id,profile_layer_id,country_name,upper_depth,lower_depth,layer_name,litter,orgc_value,orgc_value_avg,orgc_method,orgc_date,orgc_dataset_id,orgc_profile_code,orgc_licence
-101.6041641,32.9866676,175683,841095,United States of America,29,51,Bss1,0,"{1:5.00,2:5.00}",5,"{""1:calculation = not specified, detection = not specified, reaction = not specified, sample pretreatment = sieved over 2 mm sieve, temperature = not specified, treatment = not specified"",""2:calculation = not specified, detection = not specified, reaction = not specified, sample pretreatment = sieved over 2 mm sieve, temperature = not specified, treatment = not specified""}","{1:1994-10-10,2:1994-10-10}",US-NCSS,95P0134,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-101.937225299999,33.1255569,176380,845489,United States of America,15,38,A,0,"{1:4.60,2:4.60}",4.6,"{""1:calculation = not specified, detection = not specified, reaction = not specified, sample pretreatment = sieved over 2 mm sieve, temperature = not specified, treatment = not specified"",""2:calculation = not specified, detection = not specified, reaction = not specified, sample pretreatment = sieved over 2 mm sieve, temperature = not specified, treatment = not specified""}","{1:1995-7-20,2:1995-7-20}",US-NCSS,95P0858,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-101.937225299999,33.1255569,176380,845492,United States of America,91,114,Btk2,0,"{1:2.10,2:2.10}",2.1,"{""1:calculation = not specified, detection = not specified, reaction = not specified, sample pretreatment = sieved over 2 mm sieve, temperature = not specified, treatment = not specified"",""2:calculation = not specified, detection = not specified, reaction = not specified, sample pretreatment = sieved over 2 mm sieve, temperature = not specified, treatment = not specified""}","{1:1995-7-20,2:1995-7-20}",US-NCSS,95P0858,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-101.937225299999,33.1255569,176380,845493,United States of America,114,150,Bk1,0,"{1:1.60,2:1.60}",1.6,"{""1:calculation = not specified, detection = not specified, reaction = not specified, sample pretreatment = sieved over 2 mm sieve, temperature = not specified, treatment = not specified"",""2:calculation = not specified, detection = not specified, reaction = not specified, sample pretreatment = sieved over 2 mm sieve, temperature = not specified, treatment = not specified""}","{1:1995-7-20,2:1995-7-20}",US-NCSS,95P0858,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-101.937225299999,33.1255569,176380,845494,United States of America,150,220,Bk2,0,"{1:0.70,2:0.70}",0.7,"{""1:calculation = not specified, detection = not specified, reaction = not specified, sample pretreatment = sieved over 2 mm sieve, temperature = not specified, treatment = not specified"",""2:calculation = not specified, detection = not specified, reaction = not specified, sample pretreatment = sieved over 2 mm sieve, temperature = not specified, treatment = not specified""}","{1:1995-7-20,2:1995-7-20}",US-NCSS,95P0858,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-101.8486099,33.1294441,176381,845496,United States of America,0,30,A,0,"{1:12.20,2:12.20}",12.2,"{""1:calculation = not specified, detection = not specified, reaction = not specified, sample pretreatment = sieved over 2 mm sieve, temperature = not specified, treatment = not specified"",""2:calculation = not specified, detection = not specified, reaction = not specified, sample pretreatment = sieved over 2 mm sieve, temperature = not specified, treatment = not specified""}","{1:1995-7-20,2:1995-7-20}",US-NCSS,95P0859,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-101.8486099,33.1294441,176381,845498,United States of America,46,60,Bk1,0,"{1:4.00,2:4.00}",4,"{""1:calculation = not specified, detection = not specified, reaction = not specified, sample pretreatment = sieved over 2 mm sieve, temperature = not specified, treatment = not specified"",""2:calculation = not specified, detection = not specified, reaction = not specified, sample pretreatment = sieved over 2 mm sieve, temperature = not specified, treatment = not specified""}","{1:1995-7-20,2:1995-7-20}",US-NCSS,95P0859,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-101.7945557,33.1243057,176382,845502,United States of America,24,47,Bw,0,"{1:4.60,2:4.60}",4.6,"{""1:calculation = not specified, detection = not specified, reaction = not specified, sample pretreatment = sieved over 2 mm sieve, temperature = not specified, treatment = not specified"",""2:calculation = not specified, detection = not specified, reaction = not specified, sample pretreatment = sieved over 2 mm sieve, temperature = not specified, treatment = not specified""}","{1:1995-7-20,2:1995-7-20}",US-NCSS,95P0860,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-101.7945557,33.1243057,176382,845503,United States of America,47,68,Btk1,0,"{1:3.40,2:3.40}",3.4,"{""1:calculation = not specified, detection = not specified, reaction = not specified, sample pretreatment = sieved over 2 mm sieve, temperature = not specified, treatment = not specified"",""2:calculation = not specified, detection = not specified, reaction = not specified, sample pretreatment = sieved over 2 mm sieve, temperature = not specified, treatment = not specified""}","{1:1995-7-20,2:1995-7-20}",US-NCSS,95P0860,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-101.7945557,33.1243057,176382,845505,United States of America,108,142,Btk3,0,"{1:0.90,2:0.90}",0.9,"{""1:calculation = not specified, detection = not specified, reaction = not specified, sample pretreatment = sieved over 2 mm sieve, temperature = not specified, treatment = not specified"",""2:calculation = not specified, detection = not specified, reaction = not specified, sample pretreatment = sieved over 2 mm sieve, temperature = not specified, treatment = not specified""}","{1:1995-7-20,2:1995-7-20}",US-NCSS,95P0860,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-101.7945557,33.1243057,176382,845506,United States of America,142,187,Bk,0,"{1:1.20,2:1.20}",1.2,"{""1:calculation = not specified, detection = not specified, reaction = not specified, sample pretreatment = sieved over 2 mm sieve, temperature = not specified, treatment = not specified"",""2:calculation = not specified, detection = not specified, reaction = not specified, sample pretreatment = sieved over 2 mm sieve, temperature = not specified, treatment = not specified""}","{1:1995-7-20,2:1995-7-20}",US-NCSS,95P0860,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-101.7945557,33.1243057,176382,845507,United States of America,187,232,Bkb1,0,"{1:0.90,2:0.90}",0.9,"{""1:calculation = not specified, detection = not specified, reaction = not specified, sample pretreatment = sieved over 2 mm sieve, temperature = not specified, treatment = not specified"",""2:calculation = not specified, detection = not specified, reaction = not specified, sample pretreatment = sieved over 2 mm sieve, temperature = not specified, treatment = not specified""}","{1:1995-7-20,2:1995-7-20}",US-NCSS,95P0860,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-101.7945557,33.1243057,176382,845508,United States of America,232,254,Bkb2,0,"{1:0.60,2:0.60}",0.6,"{""1:calculation = not specified, detection = not specified, reaction = not specified, sample pretreatment = sieved over 2 mm sieve, temperature = not specified, treatment = not specified"",""2:calculation = not specified, detection = not specified, reaction = not specified, sample pretreatment = sieved over 2 mm sieve, temperature = not specified, treatment = not specified""}","{1:1995-7-20,2:1995-7-20}",US-NCSS,95P0860,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-101.7945557,33.1243057,176382,845511,United States of America,325,395,,0,"{1:0.30,2:0.30}",0.3,"{""1:calculation = not specified, detection = not specified, reaction = not specified, sample pretreatment = sieved over 2 mm sieve, temperature = not specified, treatment = not specified"",""2:calculation = not specified, detection = not specified, reaction = not specified, sample pretreatment = sieved over 2 mm sieve, temperature = not specified, treatment = not specified""}","{1:1995-7-20,2:1995-7-20}",US-NCSS,95P0860,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-101.7945557,33.1243057,176382,845512,United States of America,395,472,Cb2,0,"{1:0.40,2:0.40}",0.4,"{""1:calculation = not specified, detection = not specified, reaction = not specified, sample pretreatment = sieved over 2 mm sieve, temperature = not specified, treatment = not specified"",""2:calculation = not specified, detection = not specified, reaction = not specified, sample pretreatment = sieved over 2 mm sieve, temperature = not specified, treatment = not specified""}","{1:1995-7-20,2:1995-7-20}",US-NCSS,95P0860,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-101.7945557,33.1243057,176382,845513,United States of America,472,519,Bkb,0,"{1:0.50,2:0.50}",0.5,"{""1:calculation = not specified, detection = not specified, reaction = not specified, sample pretreatment = sieved over 2 mm sieve, temperature = not specified, treatment = not specified"",""2:calculation = not specified, detection = not specified, reaction = not specified, sample pretreatment = sieved over 2 mm sieve, temperature = not specified, treatment = not specified""}","{1:1995-7-20,2:1995-7-20}",US-NCSS,95P0860,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-101.7945557,33.1243057,176382,845515,United States of America,583,634,2Btkb1,0,"{1:0.70,2:0.70}",0.7,"{""1:calculation = not specified, detection = not specified, reaction = not specified, sample pretreatment = sieved over 2 mm sieve, temperature = not specified, treatment = not specified"",""2:calculation = not specified, detection = not specified, reaction = not specified, sample pretreatment = sieved over 2 mm sieve, temperature = not specified, treatment = not specified""}","{1:1995-7-20,2:1995-7-20}",US-NCSS,95P0860,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-101.7945557,33.1243057,176382,845516,United States of America,634,670,2Btkb2,0,"{1:0.60,2:0.60}",0.6,"{""1:calculation = not specified, detection = not specified, reaction = not specified, sample pretreatment = sieved over 2 mm sieve, temperature = not specified, treatment = not specified"",""2:calculation = not specified, detection = not specified, reaction = not specified, sample pretreatment = sieved over 2 mm sieve, temperature = not specified, treatment = not specified""}","{1:1995-7-20,2:1995-7-20}",US-NCSS,95P0860,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-101.7945557,33.1243057,176382,845517,United States of America,670,792,2Btkb3,0,"{1:0.50,2:0.50}",0.5,"{""1:calculation = not specified, detection = not specified, reaction = not specified, sample pretreatment = sieved over 2 mm sieve, temperature = not specified, treatment = not specified"",""2:calculation = not specified, detection = not specified, reaction = not specified, sample pretreatment = sieved over 2 mm sieve, temperature = not specified, treatment = not specified""}","{1:1995-7-20,2:1995-7-20}",US-NCSS,95P0860,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-101.7183914,33.1252785,176383,845518,United States of America,0,19,Ap,0,"{1:6.20,2:6.20}",6.2,"{""1:calculation = not specified, detection = not specified, reaction = not specified, sample pretreatment = sieved over 2 mm sieve, temperature = not specified, treatment = not specified"",""2:calculation = not specified, detection = not specified, reaction = not specified, sample pretreatment = sieved over 2 mm sieve, temperature = not specified, treatment = not specified""}","{1:1995-7-20,2:1995-7-20}",US-NCSS,95P0861,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-101.7183914,33.1252785,176383,845521,United States of America,64,74,Bk2,0,"{1:2.80,2:2.80}",2.8,"{""1:calculation = not specified, detection = not specified, reaction = not specified, sample pretreatment = sieved over 2 mm sieve, temperature = not specified, treatment = not specified"",""2:calculation = not specified, detection = not specified, reaction = not specified, sample pretreatment = sieved over 2 mm sieve, temperature = not specified, treatment = not specified""}","{1:1995-7-20,2:1995-7-20}",US-NCSS,95P0861,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
