Program,Year,Period,Week Ending,Geo Level,State,State ANSI,Ag District,Ag District Code,County,County ANSI,Zip Code,Region,watershed_code,Watershed,Commodity,Data Item,Domain,Domain Category,Value,CV (%)
SURVEY,1986,YEAR,,COUNTY,TEXAS,48,SOUTHERN HIGH PLAINS,12,LUBBOCK,303,,,0,,SORGHUM,"SORGHUM, GRAIN, IRRIGATED - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"1,148,000",
SURVEY,1986,YEAR,,COUNTY,TEXAS,48,SOUTHERN HIGH PLAINS,12,LUBBOCK,303,,,0,,SORGHUM,"SORGHUM, GRAIN, IRRIGATED - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,48.9,
SURVEY,1986,YEAR,,COUNTY,TEXAS,48,SOUTHERN HIGH PLAINS,12,LUBBOCK,303,,,0,,SORGHUM,"SORGHUM, GRAIN, NON-IRRIGATED - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"49,500",
SURVEY,1986,YEAR,,COUNTY,TEXAS,48,SOUTHERN HIGH PLAINS,12,LUBBOCK,303,,,0,,SORGHUM,"SORGHUM, GRAIN, NON-IRRIGATED - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"2,049,000",
SURVEY,1986,YEAR,,COUNTY,TEXAS,48,SOUTHERN HIGH PLAINS,12,LUBBOCK,303,,,0,,SORGHUM,"SORGHUM, GRAIN, NON-IRRIGATED - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,41.4,
SURVEY,1986,YEAR,,COUNTY,TEXAS,48,SOUTHERN HIGH PLAINS,12,LUBBOCK,303,,,0,,SORGHUM,"SORGHUM, IRRIGATED - ACRES PLANTED",TOTAL,NOT SPECIFIED,"25,000",
SURVEY,1986,YEAR,,COUNTY,TEXAS,48,SOUTHERN HIGH PLAINS,12,LUBBOCK,303,,,0,,SORGHUM,"SORGHUM, NON-IRRIGATED - ACRES PLANTED",TOTAL,NOT SPECIFIED,"53,500",
SURVEY,1985,YEAR,,COUNTY,TEXAS,48,SOUTHERN HIGH PLAINS,12,LUBBOCK,303,,,0,,SORGHUM,SORGHUM - ACRES PLANTED,TOTAL,NOT SPECIFIED,"44,000",
SURVEY,1985,YEAR,,COUNTY,TEXAS,48,SOUTHERN HIGH PLAINS,12,LUBBOCK,303,,,0,,SORGHUM,"SORGHUM, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"39,000",
SURVEY,1985,YEAR,,COUNTY,TEXAS,48,SOUTHERN HIGH PLAINS,12,LUBBOCK,303,,,0,,SORGHUM,"SORGHUM, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"1,602,000",
SURVEY,1985,YEAR,,COUNTY,TEXAS,48,SOUTHERN HIGH PLAINS,12,LUBBOCK,303,,,0,,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,41.1,
SURVEY,1985,YEAR,,COUNTY,TEXAS,48,SOUTHERN HIGH PLAINS,12,LUBBOCK,303,,,0,,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / NET PLANTED ACRE",TOTAL,NOT SPECIFIED,38.8,
SURVEY,1985,YEAR,,COUNTY,TEXAS,48,SOUTHERN HIGH PLAINS,12,LUBBOCK,303,,,0,,SORGHUM,"SORGHUM, GRAIN, IRRIGATED - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"11,500",
SURVEY,1985,YEAR,,COUNTY,TEXAS,48,SOUTHERN HIGH PLAINS,12,LUBBOCK,303,,,0,,SORGHUM,"SORGHUM, GRAIN, IRRIGATED - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"743,000",
SURVEY,1985,YEAR,,COUNTY,TEXAS,48,SOUTHERN HIGH PLAINS,12,LUBBOCK,303,,,0,,SORGHUM,"SORGHUM, GRAIN, IRRIGATED - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,64.6,
SURVEY,1985,YEAR,,COUNTY,TEXAS,48,SOUTHERN HIGH PLAINS,12,LUBBOCK,303,,,0,,SORGHUM,"SORGHUM, GRAIN, IRRIGATED - YIELD, MEASURED IN BU / NET PLANTED ACRE",TOTAL,NOT SPECIFIED,63,
SURVEY,1985,YEAR,,COUNTY,TEXAS,48,SOUTHERN HIGH PLAINS,12,LUBBOCK,303,,,0,,SORGHUM,"SORGHUM, GRAIN, NON-IRRIGATED - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"27,500",
SURVEY,1985,YEAR,,COUNTY,TEXAS,48,SOUTHERN HIGH PLAINS,12,LUBBOCK,303,,,0,,SORGHUM,"SORGHUM, GRAIN, NON-IRRIGATED - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"859,000",
SURVEY,1985,YEAR,,COUNTY,TEXAS,48,SOUTHERN HIGH PLAINS,12,LUBBOCK,303,,,0,,SORGHUM,"SORGHUM, GRAIN, NON-IRRIGATED - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,31.2,
SURVEY,1985,YEAR,,COUNTY,TEXAS,48,SOUTHERN HIGH PLAINS,12,LUBBOCK,303,,,0,,SORGHUM,"SORGHUM, GRAIN, NON-IRRIGATED - YIELD, MEASURED IN BU / NET PLANTED ACRE",TOTAL,NOT SPECIFIED,29.1,
SURVEY,1985,YEAR,,COUNTY,TEXAS,48,SOUTHERN HIGH PLAINS,12,LUBBOCK,303,,,0,,SORGHUM,"SORGHUM, IRRIGATED - ACRES PLANTED",TOTAL,NOT SPECIFIED,"12,000",
SURVEY,1985,YEAR,,COUNTY,TEXAS,48,SOUTHERN HIGH PLAINS,12,LUBBOCK,303,,,0,,SORGHUM,"SORGHUM, NON-IRRIGATED - ACRES PLANTED",TOTAL,NOT SPECIFIED,"32,000",
SURVEY,1984,YEAR,,COUNTY,TEXAS,48,SOUTHERN HIGH PLAINS,12,LUBBOCK,303,,,0,,SORGHUM,SORGHUM - ACRES PLANTED,TOTAL,NOT SPECIFIED,"31,500",
SURVEY,1984,YEAR,,COUNTY,TEXAS,48,SOUTHERN HIGH PLAINS,12,LUBBOCK,303,,,0,,SORGHUM,"SORGHUM, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"28,000",
SURVEY,1984,YEAR,,COUNTY,TEXAS,48,SOUTHERN HIGH PLAINS,12,LUBBOCK,303,,,0,,SORGHUM,"SORGHUM, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"1,497,000",
SURVEY,1984,YEAR,,COUNTY,TEXAS,48,SOUTHERN HIGH PLAINS,12,LUBBOCK,303,,,0,,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,53.5,
SURVEY,1984,YEAR,,COUNTY,TEXAS,48,SOUTHERN HIGH PLAINS,12,LUBBOCK,303,,,0,,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / NET PLANTED ACRE",TOTAL,NOT SPECIFIED,49.4,
SURVEY,1984,YEAR,,COUNTY,TEXAS,48,SOUTHERN HIGH PLAINS,12,LUBBOCK,303,,,0,,SORGHUM,"SORGHUM, GRAIN, IRRIGATED - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"10,700",
SURVEY,1984,YEAR,,COUNTY,TEXAS,48,SOUTHERN HIGH PLAINS,12,LUBBOCK,303,,,0,,SORGHUM,"SORGHUM, GRAIN, IRRIGATED - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"782,000",
SURVEY,1984,YEAR,,COUNTY,TEXAS,48,SOUTHERN HIGH PLAINS,12,LUBBOCK,303,,,0,,SORGHUM,"SORGHUM, GRAIN, IRRIGATED - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,73.1,
SURVEY,1984,YEAR,,COUNTY,TEXAS,48,SOUTHERN HIGH PLAINS,12,LUBBOCK,303,,,0,,SORGHUM,"SORGHUM, GRAIN, IRRIGATED - YIELD, MEASURED IN BU / NET PLANTED ACRE",TOTAL,NOT SPECIFIED,72.4,
SURVEY,1984,YEAR,,COUNTY,TEXAS,48,SOUTHERN HIGH PLAINS,12,LUBBOCK,303,,,0,,SORGHUM,"SORGHUM, GRAIN, NON-IRRIGATED - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"17,300",
SURVEY,1984,YEAR,,COUNTY,TEXAS,48,SOUTHERN HIGH PLAINS,12,LUBBOCK,303,,,0,,SORGHUM,"SORGHUM, GRAIN, NON-IRRIGATED - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"715,000",
SURVEY,1984,YEAR,,COUNTY,TEXAS,48,SOUTHERN HIGH PLAINS,12,LUBBOCK,303,,,0,,SORGHUM,"SORGHUM, GRAIN, NON-IRRIGATED - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,41.3,
SURVEY,1984,YEAR,,COUNTY,TEXAS,48,SOUTHERN HIGH PLAINS,12,LUBBOCK,303,,,0,,SORGHUM,"SORGHUM, GRAIN, NON-IRRIGATED - YIELD, MEASURED IN BU / NET PLANTED ACRE",TOTAL,NOT SPECIFIED,36.7,
SURVEY,1984,YEAR,,COUNTY,TEXAS,48,SOUTHERN HIGH PLAINS,12,LUBBOCK,303,,,0,,SORGHUM,"SORGHUM, IRRIGATED - ACRES PLANTED",TOTAL,NOT SPECIFIED,"12,000",
SURVEY,1984,YEAR,,COUNTY,TEXAS,48,SOUTHERN HIGH PLAINS,12,LUBBOCK,303,,,0,,SORGHUM,"SORGHUM, NON-IRRIGATED - ACRES PLANTED",TOTAL,NOT SPECIFIED,"19,500",
SURVEY,1983,YEAR,,COUNTY,TEXAS,48,SOUTHERN HIGH PLAINS,12,LUBBOCK,303,,,0,,SORGHUM,SORGHUM - ACRES PLANTED,TOTAL,NOT SPECIFIED,"43,000",
SURVEY,1983,YEAR,,COUNTY,TEXAS,48,SOUTHERN HIGH PLAINS,12,LUBBOCK,303,,,0,,SORGHUM,"SORGHUM, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"40,000",
SURVEY,1983,YEAR,,COUNTY,TEXAS,48,SOUTHERN HIGH PLAINS,12,LUBBOCK,303,,,0,,SORGHUM,"SORGHUM, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"1,387,000",
SURVEY,1983,YEAR,,COUNTY,TEXAS,48,SOUTHERN HIGH PLAINS,12,LUBBOCK,303,,,0,,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,34.7,
SURVEY,1983,YEAR,,COUNTY,TEXAS,48,SOUTHERN HIGH PLAINS,12,LUBBOCK,303,,,0,,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / NET PLANTED ACRE",TOTAL,NOT SPECIFIED,33.7,
SURVEY,1983,YEAR,,COUNTY,TEXAS,48,SOUTHERN HIGH PLAINS,12,LUBBOCK,303,,,0,,SORGHUM,"SORGHUM, GRAIN, IRRIGATED - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"12,500",
SURVEY,1983,YEAR,,COUNTY,TEXAS,48,SOUTHERN HIGH PLAINS,12,LUBBOCK,303,,,0,,SORGHUM,"SORGHUM, GRAIN, IRRIGATED - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"674,000",
SURVEY,1983,YEAR,,COUNTY,TEXAS,48,SOUTHERN HIGH PLAINS,12,LUBBOCK,303,,,0,,SORGHUM,"SORGHUM, GRAIN, IRRIGATED - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,53.9,
SURVEY,1983,YEAR,,COUNTY,TEXAS,48,SOUTHERN HIGH PLAINS,12,LUBBOCK,303,,,0,,SORGHUM,"SORGHUM, GRAIN, IRRIGATED - YIELD, MEASURED IN BU / NET PLANTED ACRE",TOTAL,NOT SPECIFIED,52.2,
SURVEY,1983,YEAR,,COUNTY,TEXAS,48,SOUTHERN HIGH PLAINS,12,LUBBOCK,303,,,0,,SORGHUM,"SORGHUM, GRAIN, NON-IRRIGATED - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"27,500",
SURVEY,1983,YEAR,,COUNTY,TEXAS,48,SOUTHERN HIGH PLAINS,12,LUBBOCK,303,,,0,,SORGHUM,"SORGHUM, GRAIN, NON-IRRIGATED - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"713,000",
SURVEY,1983,YEAR,,COUNTY,TEXAS,48,SOUTHERN HIGH PLAINS,12,LUBBOCK,303,,,0,,SORGHUM,"SORGHUM, GRAIN, NON-IRRIGATED - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,25.9,
SURVEY,1983,YEAR,,COUNTY,TEXAS,48,SOUTHERN HIGH PLAINS,12,LUBBOCK,303,,,0,,SORGHUM,"SORGHUM, GRAIN, NON-IRRIGATED - YIELD, MEASURED IN BU / NET PLANTED ACRE",TOTAL,NOT SPECIFIED,25.3,
SURVEY,1983,YEAR,,COUNTY,TEXAS,48,SOUTHERN HIGH PLAINS,12,LUBBOCK,303,,,0,,SORGHUM,"SORGHUM, IRRIGATED - ACRES PLANTED",TOTAL,NOT SPECIFIED,"13,000",
SURVEY,1983,YEAR,,COUNTY,TEXAS,48,SOUTHERN HIGH PLAINS,12,LUBBOCK,303,,,0,,SORGHUM,"SORGHUM, NON-IRRIGATED - ACRES PLANTED",TOTAL,NOT SPECIFIED,"30,000",
SURVEY,1982,YEAR,,COUNTY,TEXAS,48,SOUTHERN HIGH PLAINS,12,LUBBOCK,303,,,0,,SORGHUM,SORGHUM - ACRES PLANTED,TOTAL,NOT SPECIFIED,"91,000",
SURVEY,1982,YEAR,,COUNTY,TEXAS,48,SOUTHERN HIGH PLAINS,12,LUBBOCK,303,,,0,,SORGHUM,"SORGHUM, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"86,500",
SURVEY,1982,YEAR,,COUNTY,TEXAS,48,SOUTHERN HIGH PLAINS,12,LUBBOCK,303,,,0,,SORGHUM,"SORGHUM, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"4,357,000",
SURVEY,1982,YEAR,,COUNTY,TEXAS,48,SOUTHERN HIGH PLAINS,12,LUBBOCK,303,,,0,,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,50.4,
SURVEY,1982,YEAR,,COUNTY,TEXAS,48,SOUTHERN HIGH PLAINS,12,LUBBOCK,303,,,0,,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / NET PLANTED ACRE",TOTAL,NOT SPECIFIED,48.5,
SURVEY,1982,YEAR,,COUNTY,TEXAS,48,SOUTHERN HIGH PLAINS,12,LUBBOCK,303,,,0,,SORGHUM,"SORGHUM, GRAIN, IRRIGATED - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"28,000",
SURVEY,1982,YEAR,,COUNTY,TEXAS,48,SOUTHERN HIGH PLAINS,12,LUBBOCK,303,,,0,,SORGHUM,"SORGHUM, GRAIN, IRRIGATED - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"1,657,000",
SURVEY,1982,YEAR,,COUNTY,TEXAS,48,SOUTHERN HIGH PLAINS,12,LUBBOCK,303,,,0,,SORGHUM,"SORGHUM, GRAIN, IRRIGATED - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,59.2,
SURVEY,1982,YEAR,,COUNTY,TEXAS,48,SOUTHERN HIGH PLAINS,12,LUBBOCK,303,,,0,,SORGHUM,"SORGHUM, GRAIN, IRRIGATED - YIELD, MEASURED IN BU / NET PLANTED ACRE",TOTAL,NOT SPECIFIED,59.2,
SURVEY,1982,YEAR,,COUNTY,TEXAS,48,SOUTHERN HIGH PLAINS,12,LUBBOCK,303,,,0,,SORGHUM,"SORGHUM, GRAIN, NON-IRRIGATED - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"58,500",
SURVEY,1982,YEAR,,COUNTY,TEXAS,48,SOUTHERN HIGH PLAINS,12,LUBBOCK,303,,,0,,SORGHUM,"SORGHUM, GRAIN, NON-IRRIGATED - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"2,700,000",
SURVEY,1982,YEAR,,COUNTY,TEXAS,48,SOUTHERN HIGH PLAINS,12,LUBBOCK,303,,,0,,SORGHUM,"SORGHUM, GRAIN, NON-IRRIGATED - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,46.2,
SURVEY,1982,YEAR,,COUNTY,TEXAS,48,SOUTHERN HIGH PLAINS,12,LUBBOCK,303,,,0,,SORGHUM,"SORGHUM, GRAIN, NON-IRRIGATED - YIELD, MEASURED IN BU / NET PLANTED ACRE",TOTAL,NOT SPECIFIED,43.7,
SURVEY,1982,YEAR,,COUNTY,TEXAS,48,SOUTHERN HIGH PLAINS,12,LUBBOCK,303,,,0,,SORGHUM,"SORGHUM, IRRIGATED - ACRES PLANTED",TOTAL,NOT SPECIFIED,"28,000",
SURVEY,1982,YEAR,,COUNTY,TEXAS,48,SOUTHERN HIGH PLAINS,12,LUBBOCK,303,,,0,,SORGHUM,"SORGHUM, NON-IRRIGATED - ACRES PLANTED",TOTAL,NOT SPECIFIED,"63,000",
SURVEY,1981,YEAR,,COUNTY,TEXAS,48,SOUTHERN HIGH PLAINS,12,LUBBOCK,303,,,0,,SORGHUM,SORGHUM - ACRES PLANTED,TOTAL,NOT SPECIFIED,"7,400",
SURVEY,1981,YEAR,,COUNTY,TEXAS,48,SOUTHERN HIGH PLAINS,12,LUBBOCK,303,,,0,,SORGHUM,"SORGHUM, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"7,200",
SURVEY,1981,YEAR,,COUNTY,TEXAS,48,SOUTHERN HIGH PLAINS,12,LUBBOCK,303,,,0,,SORGHUM,"SORGHUM, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"544,500",
SURVEY,1981,YEAR,,COUNTY,TEXAS,48,SOUTHERN HIGH PLAINS,12,LUBBOCK,303,,,0,,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,75.6,
SURVEY,1981,YEAR,,COUNTY,TEXAS,48,SOUTHERN HIGH PLAINS,12,LUBBOCK,303,,,0,,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / NET PLANTED ACRE",TOTAL,NOT SPECIFIED,75.6,
SURVEY,1981,YEAR,,COUNTY,TEXAS,48,SOUTHERN HIGH PLAINS,12,LUBBOCK,303,,,0,,SORGHUM,"SORGHUM, GRAIN, IRRIGATED - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"6,700",
SURVEY,1981,YEAR,,COUNTY,TEXAS,48,SOUTHERN HIGH PLAINS,12,LUBBOCK,303,,,0,,SORGHUM,"SORGHUM, GRAIN, IRRIGATED - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"529,500",
SURVEY,1981,YEAR,,COUNTY,TEXAS,48,SOUTHERN HIGH PLAINS,12,LUBBOCK,303,,,0,,SORGHUM,"SORGHUM, GRAIN, IRRIGATED - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,79,
SURVEY,1981,YEAR,,COUNTY,TEXAS,48,SOUTHERN HIGH PLAINS,12,LUBBOCK,303,,,0,,SORGHUM,"SORGHUM, GRAIN, IRRIGATED - YIELD, MEASURED IN BU / NET PLANTED ACRE",TOTAL,NOT SPECIFIED,79,
SURVEY,1981,YEAR,,COUNTY,TEXAS,48,SOUTHERN HIGH PLAINS,12,LUBBOCK,303,,,0,,SORGHUM,"SORGHUM, IRRIGATED - ACRES PLANTED",TOTAL,NOT SPECIFIED,"6,800",
SURVEY,1980,YEAR,,COUNTY,TEXAS,48,SOUTHERN HIGH PLAINS,12,LUBBOCK,303,,,0,,SORGHUM,SORGHUM - ACRES PLANTED,TOTAL,NOT SPECIFIED,"14,000",
SURVEY,1980,YEAR,,COUNTY,TEXAS,48,SOUTHERN HIGH PLAINS,12,LUBBOCK,303,,,0,,SORGHUM,"SORGHUM, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"11,400",
SURVEY,1980,YEAR,,COUNTY,TEXAS,48,SOUTHERN HIGH PLAINS,12,LUBBOCK,303,,,0,,SORGHUM,"SORGHUM, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"555,500",
SURVEY,1980,YEAR,,COUNTY,TEXAS,48,SOUTHERN HIGH PLAINS,12,LUBBOCK,303,,,0,,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,48.7,
SURVEY,1980,YEAR,,COUNTY,TEXAS,48,SOUTHERN HIGH PLAINS,12,LUBBOCK,303,,,0,,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / NET PLANTED ACRE",TOTAL,NOT SPECIFIED,40,
SURVEY,1980,YEAR,,COUNTY,TEXAS,48,SOUTHERN HIGH PLAINS,12,LUBBOCK,303,,,0,,SORGHUM,"SORGHUM, GRAIN, IRRIGATED - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"8,000",
SURVEY,1980,YEAR,,COUNTY,TEXAS,48,SOUTHERN HIGH PLAINS,12,LUBBOCK,303,,,0,,SORGHUM,"SORGHUM, GRAIN, IRRIGATED - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"502,500",
SURVEY,1980,YEAR,,COUNTY,TEXAS,48,SOUTHERN HIGH PLAINS,12,LUBBOCK,303,,,0,,SORGHUM,"SORGHUM, GRAIN, IRRIGATED - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,62.8,
SURVEY,1980,YEAR,,COUNTY,TEXAS,48,SOUTHERN HIGH PLAINS,12,LUBBOCK,303,,,0,,SORGHUM,"SORGHUM, GRAIN, IRRIGATED - YIELD, MEASURED IN BU / NET PLANTED ACRE",TOTAL,NOT SPECIFIED,59.8,
SURVEY,1980,YEAR,,COUNTY,TEXAS,48,SOUTHERN HIGH PLAINS,12,LUBBOCK,303,,,0,,SORGHUM,"SORGHUM, GRAIN, NON-IRRIGATED - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"3,400",
SURVEY,1980,YEAR,,COUNTY,TEXAS,48,SOUTHERN HIGH PLAINS,12,LUBBOCK,303,,,0,,SORGHUM,"SORGHUM, GRAIN, NON-IRRIGATED - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"53,000",
SURVEY,1980,YEAR,,COUNTY,TEXAS,48,SOUTHERN HIGH PLAINS,12,LUBBOCK,303,,,0,,SORGHUM,"SORGHUM, GRAIN, NON-IRRIGATED - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,15.6,
SURVEY,1980,YEAR,,COUNTY,TEXAS,48,SOUTHERN HIGH PLAINS,12,LUBBOCK,303,,,0,,SORGHUM,"SORGHUM, GRAIN, NON-IRRIGATED - YIELD, MEASURED IN BU / NET PLANTED ACRE",TOTAL,NOT SPECIFIED,9.6,
SURVEY,1980,YEAR,,COUNTY,TEXAS,48,SOUTHERN HIGH PLAINS,12,LUBBOCK,303,,,0,,SORGHUM,"SORGHUM, IRRIGATED - ACRES PLANTED",TOTAL,NOT SPECIFIED,"8,400",
SURVEY,1980,YEAR,,COUNTY,TEXAS,48,SOUTHERN HIGH PLAINS,12,LUBBOCK,303,,,0,,SORGHUM,"SORGHUM, NON-IRRIGATED - ACRES PLANTED",TOTAL,NOT SPECIFIED,"5,600",
SURVEY,1979,YEAR,,COUNTY,TEXAS,48,SOUTHERN HIGH PLAINS,12,LUBBOCK,303,,,0,,SORGHUM,SORGHUM - ACRES PLANTED,TOTAL,NOT SPECIFIED,"16,200",
SURVEY,1979,YEAR,,COUNTY,TEXAS,48,SOUTHERN HIGH PLAINS,12,LUBBOCK,303,,,0,,SORGHUM,"SORGHUM, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"14,300",
SURVEY,1979,YEAR,,COUNTY,TEXAS,48,SOUTHERN HIGH PLAINS,12,LUBBOCK,303,,,0,,SORGHUM,"SORGHUM, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"922,500",
SURVEY,1979,YEAR,,COUNTY,TEXAS,48,SOUTHERN HIGH PLAINS,12,LUBBOCK,303,,,0,,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,64.5,
SURVEY,1979,YEAR,,COUNTY,TEXAS,48,SOUTHERN HIGH PLAINS,12,LUBBOCK,303,,,0,,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / NET PLANTED ACRE",TOTAL,NOT SPECIFIED,63.2,
SURVEY,1979,YEAR,,COUNTY,TEXAS,48,SOUTHERN HIGH PLAINS,12,LUBBOCK,303,,,0,,SORGHUM,"SORGHUM, GRAIN, IRRIGATED - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"8,300",
SURVEY,1979,YEAR,,COUNTY,TEXAS,48,SOUTHERN HIGH PLAINS,12,LUBBOCK,303,,,0,,SORGHUM,"SORGHUM, GRAIN, IRRIGATED - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"705,500",
SURVEY,1979,YEAR,,COUNTY,TEXAS,48,SOUTHERN HIGH PLAINS,12,LUBBOCK,303,,,0,,SORGHUM,"SORGHUM, GRAIN, IRRIGATED - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,85,
SURVEY,1979,YEAR,,COUNTY,TEXAS,48,SOUTHERN HIGH PLAINS,12,LUBBOCK,303,,,0,,SORGHUM,"SORGHUM, GRAIN, IRRIGATED - YIELD, MEASURED IN BU / NET PLANTED ACRE",TOTAL,NOT SPECIFIED,83,
SURVEY,1979,YEAR,,COUNTY,TEXAS,48,SOUTHERN HIGH PLAINS,12,LUBBOCK,303,,,0,,SORGHUM,"SORGHUM, GRAIN, NON-IRRIGATED - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"6,000",
SURVEY,1979,YEAR,,COUNTY,TEXAS,48,SOUTHERN HIGH PLAINS,12,LUBBOCK,303,,,0,,SORGHUM,"SORGHUM, GRAIN, NON-IRRIGATED - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"217,000",
SURVEY,1979,YEAR,,COUNTY,TEXAS,48,SOUTHERN HIGH PLAINS,12,LUBBOCK,303,,,0,,SORGHUM,"SORGHUM, GRAIN, NON-IRRIGATED - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,36.2,
SURVEY,1979,YEAR,,COUNTY,TEXAS,48,SOUTHERN HIGH PLAINS,12,LUBBOCK,303,,,0,,SORGHUM,"SORGHUM, GRAIN, NON-IRRIGATED - YIELD, MEASURED IN BU / NET PLANTED ACRE",TOTAL,NOT SPECIFIED,35.6,
SURVEY,1979,YEAR,,COUNTY,TEXAS,48,SOUTHERN HIGH PLAINS,12,LUBBOCK,303,,,0,,SORGHUM,"SORGHUM, IRRIGATED - ACRES PLANTED",TOTAL,NOT SPECIFIED,"10,100",
SURVEY,1979,YEAR,,COUNTY,TEXAS,48,SOUTHERN HIGH PLAINS,12,LUBBOCK,303,,,0,,SORGHUM,"SORGHUM, NON-IRRIGATED - ACRES PLANTED",TOTAL,NOT SPECIFIED,"6,100",
SURVEY,1978,YEAR,,COUNTY,TEXAS,48,SOUTHERN HIGH PLAINS,12,LUBBOCK,303,,,0,,SORGHUM,SORGHUM - ACRES PLANTED,TOTAL,NOT SPECIFIED,"22,000",
