# Soil Moisture - with Trace Gas Sampling,,,,,
#,,,,,
# Original Data Source: https://lter.kbs.msu.edu/datatables/157,,,,,
# The newest version of the data https://lter.kbs.msu.edu/datatables/157.csv,,,,,
# Full EML Metadata: https://lter.kbs.msu.edu/datasets/16.eml,,,,,
#,,,,,
# These Data are copyrighted and use in a publication requires written permission,,,,,
# as detailed in our Terms of use:  https://lter.kbs.msu.edu/data/terms-of-use/,,,,,
# Use of the data constitutes acceptance of the terms.,,,,,
#,,,,,
#     VARIATE TABLE,,,,,
"# date		sample date",,,,,
"# treatment		LTER treatment",,,,,
"# replicate		LTER replicate",,,,,
"# sub_plot		additional experimental treatment such as fertilization",,,,,
"# moisture	gramsPerGram	measured soil moisture as a fraction (dry weight basis)",,,,,
"# comments		comments about the observation",,,,,
#,,,,,
#,,,,,
#        DATA TABLE CORRECTIONS AND COMMENTS,,,,,
#2012-10-2 Sven Bohm. Discovered that the wet and dry weights were not corrected by the tin weight in the lab. I uploaded the tin weights to the tins table and corrected the moistures in the view. The lack correction caused a slight under estimation of the soil moisture in this dataset.,,,,,
#2021-12-14 Sven Bohm. Added T and R prefixes to treatment and replicate.,,,,,
#,,,,,
#,,,,gramsPerGram,
date,treatment,replicate,sub_plot,moisture,comments
10/29/2015,TCF,R1,1F,0.15,
10/29/2015,TCF,R1,3F,0.07,
10/29/2015,TDF,R1,,0.13,
10/29/2015,TDF,R1,1F,0.13,
10/29/2015,TDF,R1,3F,0.15,
10/29/2015,TDF,R1,10F,0.17,
10/29/2015,TSF,R1,,0.14,
10/29/2015,TSF,R1,1F,0.16,
10/29/2015,TSF,R1,3F,0.15,
10/29/2015,TDF,R2,,0.15,
10/29/2015,TDF,R2,1F,0.15,
10/29/2015,TDF,R2,3F,0.1,
10/29/2015,TDF,R2,10F,0.1,
10/29/2015,TCF,R2,,0.09,
10/29/2015,TCF,R2,1F,0.16,
10/29/2015,TCF,R2,3F,0.14,
10/29/2015,TSF,R3,,0.15,
10/29/2015,TSF,R3,1F,0.13,
10/29/2015,TSF,R3,3F,0.12,
10/29/2015,TSF,R2,,0.17,
10/29/2015,TSF,R2,1F,0.12,
10/29/2015,TSF,R2,3F,0.13,
10/29/2015,TDF,R3,,0.11,
10/29/2015,TDF,R3,1F,0.11,
10/29/2015,TDF,R3,3F,0.1,
10/29/2015,TDF,R3,10F,0.15,
10/29/2015,TCF,R3,,0.13,
10/29/2015,TCF,R3,1F,0.16,
10/29/2015,TCF,R3,3F,0.14,
11/19/2015,T1,R1,,0.15,
11/19/2015,T1,R2,,0.19,
11/19/2015,T1,R3,,0.14,
11/19/2015,T1,R4,,0.16,
11/19/2015,T2,R1,,0.15,
11/19/2015,T2,R2,,0.13,
11/19/2015,T2,R3,,0.14,
11/19/2015,T2,R4,,0.18,
11/19/2015,T3,R1,,0.15,
11/19/2015,T3,R2,,0.16,
11/19/2015,T3,R3,,,No tin
11/19/2015,T3,R4,,0.16,
11/19/2015,T4,R1,,0.16,
11/19/2015,T4,R2,,0.19,
11/19/2015,T4,R3,,0.19,
11/19/2015,T4,R4,,0.17,
11/19/2015,T5,R1,,0.2,
11/19/2015,T5,R2,,0.16,
11/19/2015,T5,R3,,0.18,
11/19/2015,T5,R4,,0.16,
11/19/2015,T6,R1,,0.19,
11/19/2015,T6,R2,,0.15,
11/19/2015,T6,R3,,0.21,
11/19/2015,T6,R4,,0.17,
11/19/2015,T7,R1,,0.19,
11/19/2015,T7,R2,,,no wet weight recorded
11/19/2015,T7,R3,,0.23,
11/19/2015,T7,R4,,,No tin
11/19/2015,T7,R1,F,0.21,
11/19/2015,T7,R2,F,0.2,
11/19/2015,T7,R3,F,0.21,
11/19/2015,T7,R4,F,0.19,
11/19/2015,T8,R1,,0.26,
11/19/2015,T8,R2,,0.25,
11/19/2015,T8,R3,,0.27,
11/19/2015,T8,R4,,0.24,
11/19/2015,TCF,R1,,0.11,
11/19/2015,TCF,R1,1F,0.17,
11/19/2015,TCF,R1,3F,0.09,
11/19/2015,TDF,R1,,0.18,
11/19/2015,TDF,R1,1F,0.16,
11/19/2015,TDF,R1,3F,0.17,
11/19/2015,TDF,R1,10F,0.16,
11/19/2015,TSF,R1,,0.14,
11/19/2015,TSF,R1,1F,0.15,
11/19/2015,TSF,R1,3F,0.15,
11/19/2015,TDF,R2,,0.17,
11/19/2015,TDF,R2,1F,0.12,
11/19/2015,TDF,R2,3F,0.17,
11/19/2015,TDF,R2,10F,0.13,
11/19/2015,TCF,R2,,0.12,
11/19/2015,TCF,R2,1F,0.19,
11/19/2015,TCF,R2,3F,0.16,
11/19/2015,TSF,R3,,0.14,
11/19/2015,TSF,R3,1F,0.13,
11/19/2015,TSF,R3,3F,0.14,
11/19/2015,TSF,R2,,0.17,
11/19/2015,TSF,R2,1F,0.15,
11/19/2015,TSF,R2,3F,0.15,
11/19/2015,TDF,R3,,0.1,
11/19/2015,TDF,R3,1F,0.09,
11/19/2015,TDF,R3,3F,0.11,
11/19/2015,TDF,R3,10F,0.12,
11/19/2015,TCF,R3,,0.14,
11/19/2015,TCF,R3,1F,0.14,
11/19/2015,TCF,R3,3F,0.15,
12/9/2015,T1,R1,,0.16,
12/9/2015,T1,R2,,0.21,
12/9/2015,T1,R3,,0.14,
12/9/2015,T1,R4,,0.18,
12/9/2015,T2,R1,,0.15,
12/9/2015,T2,R2,,0.16,
12/9/2015,T2,R3,,0.16,
12/9/2015,T2,R4,,0.2,
12/9/2015,T3,R1,,0.19,
12/9/2015,T3,R2,,0.18,
12/9/2015,T3,R3,,0.17,
12/9/2015,T3,R4,,0.17,
12/9/2015,T4,R1,,0.18,
12/9/2015,T4,R2,,0.2,
12/9/2015,T4,R3,,0.2,
12/9/2015,T4,R4,,0.18,
12/9/2015,T5,R1,,0.18,
12/9/2015,T5,R2,,0.16,
12/9/2015,T5,R3,,0.17,
12/9/2015,T5,R4,,0.17,
12/9/2015,T6,R1,,0.2,
12/9/2015,T6,R2,,0.17,
12/9/2015,T6,R3,,0.22,
12/9/2015,T6,R4,,0.18,
12/9/2015,T7,R1,,0.19,
12/9/2015,T7,R2,,0.22,
12/9/2015,T7,R3,,0.21,
12/9/2015,T7,R4,,0.18,
12/9/2015,T7,R1,F,,
12/9/2015,T7,R2,F,,
12/9/2015,T7,R3,F,,
12/9/2015,T7,R4,F,,
12/9/2015,T8,R1,,,
12/9/2015,T8,R2,,,
12/9/2015,T8,R3,,,
12/9/2015,T8,R4,,,
2/4/2016,T1,R1,,0.19,
2/4/2016,T1,R2,,0.28,
2/4/2016,T1,R4,,0.21,
2/4/2016,T2,R1,,0.18,
2/4/2016,T2,R2,,0.17,
2/4/2016,T2,R3,,0.22,
2/4/2016,T2,R4,,0.2,
2/4/2016,T3,R1,,0.2,
2/4/2016,T3,R2,,0.21,
2/4/2016,T3,R3,,0.23,
2/4/2016,T3,R4,,0.21,
2/4/2016,T4,R1,,0.22,
2/4/2016,T4,R2,,0.21,
2/4/2016,T4,R3,,0.26,
2/4/2016,T4,R4,,0.28,
2/4/2016,T5,R1,,0.19,
2/4/2016,T5,R2,,0.18,
2/4/2016,T5,R3,,0.21,
2/4/2016,T5,R4,,0.2,
2/4/2016,T6,R1,,0.29,
2/4/2016,T6,R2,,0.2,
2/4/2016,T6,R3,,0.27,
2/4/2016,T6,R4,,0.27,
2/4/2016,T7,R1,,0.25,
2/4/2016,T7,R2,,0.23,
2/4/2016,T7,R3,,0.24,
2/4/2016,T7,R4,,0.21,
2/4/2015,TCF,R1,,,
2/4/2015,TCF,R1,1F,,
2/4/2015,TCF,R1,3F,,
2/4/2015,TDF,R1,,0.26,
2/4/2015,TDF,R1,1F,0.21,
2/4/2015,TDF,R1,3F,0.22,
2/4/2015,TDF,R1,10F,0.25,
2/4/2015,TSF,R1,,,
2/4/2015,TSF,R1,3F,,
2/4/2015,TDF,R2,,0.21,
2/4/2015,TDF,R2,1F,0.18,
2/4/2015,TDF,R2,3F,0.19,
2/4/2015,TDF,R2,10F,0.17,
2/4/2015,TCF,R2,,,
2/4/2015,TCF,R2,1F,,
2/4/2015,TCF,R2,3F,,
2/4/2015,TSF,R3,,,
2/4/2015,TSF,R3,1F,,
2/4/2015,TSF,R3,3F,,
2/4/2015,TSF,R2,,,
2/4/2015,TSF,R2,1F,,
2/4/2015,TSF,R2,3F,,
2/4/2015,TDF,R3,,0.22,
2/4/2015,TDF,R3,1F,0.2,
2/4/2015,TDF,R3,3F,0.24,
2/4/2015,TDF,R3,10F,0.2,
2/4/2015,TCF,R3,,,
2/4/2015,TCF,R3,1F,,
2/4/2015,TCF,R3,3F,,
4/10/2017,T1,R1,,0.17,
4/10/2017,T1,R2,,0.23,
4/10/2017,T1,R3,,0.15,
4/10/2017,T1,R4,,0.18,
4/10/2017,T2,R1,,0.17,
4/10/2017,T2,R2,,0.14,
4/10/2017,T2,R3,,0.17,
4/10/2017,T2,R4,,0.19,
4/10/2017,T3,R1,,0.19,
4/10/2017,T3,R2,,0.17,
4/10/2017,T3,R3,,0.18,
4/10/2017,T3,R4,,0.19,
4/10/2017,T4,R1,,0.2,
4/10/2017,T4,R2,,0.21,
4/10/2017,T4,R3,,0.23,
4/10/2017,T4,R4,,0.21,
4/10/2017,T5,R1,,0.22,
4/10/2017,T5,R2,,0.19,
4/10/2017,T5,R3,,0.19,
4/10/2017,T5,R4,,0.19,
4/10/2017,T6,R1,,0.22,
4/10/2017,T6,R2,,0.19,
4/10/2017,T6,R3,,0.22,
4/10/2017,T6,R4,,0.2,
4/10/2017,T7,R1,,0.19,
4/10/2017,T7,R2,,0.22,
4/10/2017,T7,R3,,0.21,
4/10/2017,T7,R4,,0.18,
4/10/2017,T7,R1,F,0.24,
4/10/2017,T7,R2,F,0.25,
4/10/2017,T7,R3,F,0.2,
4/10/2017,T7,R4,F,0.19,
4/10/2017,T8,R1,,0.24,
4/10/2017,T8,R2,,0.27,
4/10/2017,T8,R3,,0.26,
4/10/2017,T8,R4,,0.22,
4/10/2017,TCF,R1,,0.17,
4/10/2017,TCF,R1,1F,0.14,
4/10/2017,TCF,R1,3F,0.18,
4/10/2017,TDF,R1,,0.24,
4/10/2017,TDF,R1,1F,0.2,
4/10/2017,TDF,R1,3F,0.19,
4/10/2017,TDF,R1,10F,0.22,
4/10/2017,TSF,R1,,0.16,
4/10/2017,TSF,R1,1F,0.15,
4/10/2017,TSF,R1,3F,0.14,
4/10/2017,TDF,R2,,0.18,
4/10/2017,TDF,R2,1F,0.16,
4/10/2017,TDF,R2,3F,0.19,
4/10/2017,TDF,R2,10F,0.15,
4/10/2017,TCF,R2,,0.17,
4/10/2017,TCF,R2,1F,0.14,
4/10/2017,TCF,R2,3F,0.14,
4/10/2017,TSF,R3,,0.14,
4/10/2017,TSF,R3,1F,0.19,
4/10/2017,TSF,R3,3F,0.11,
4/10/2017,TSF,R2,,0.22,
4/10/2017,TSF,R2,1F,0.17,
4/10/2017,TSF,R2,3F,0.18,
4/10/2017,TDF,R3,,0.19,
4/10/2017,TDF,R3,1F,0.3,
4/10/2017,TDF,R3,3F,0.19,
4/10/2017,TDF,R3,10F,0.2,
4/10/2017,TCF,R3,,0.22,
4/10/2017,TCF,R3,1F,0.24,
4/10/2017,TCF,R3,3F,0.21,
5/5/2017,T1,R1,,0.18,
5/5/2017,T1,R2,,0.22,
5/5/2017,T1,R3,,0.16,
5/5/2017,T1,R4,,0.18,
5/5/2017,T2,R1,,0.18,
5/5/2017,T2,R2,,0.16,
5/5/2017,T2,R3,,0.19,
5/5/2017,T2,R4,,0.22,
5/5/2017,T3,R1,,0.2,
5/5/2017,T3,R2,,0.17,
5/5/2017,T3,R3,,0.18,
5/5/2017,T3,R4,,0.2,
5/5/2017,T4,R1,,0.18,
5/5/2017,T4,R2,,0.2,
5/5/2017,T4,R3,,0.22,
5/5/2017,T4,R4,,0.2,
5/5/2017,T5,R1,,0.2,
5/5/2017,T5,R2,,0.18,
5/5/2017,T5,R3,,0.19,
5/5/2017,T5,R4,,0.21,
5/5/2017,T6,R1,,0.22,
5/5/2017,T6,R2,,0.19,
5/5/2017,T6,R3,,0.23,
5/5/2017,T6,R4,,0.19,
5/5/2017,T7,R1,,0.21,
5/5/2017,T7,R2,,0.26,
5/5/2017,T7,R3,,0.21,
5/5/2017,T7,R4,,0.18,
5/5/2017,T7,R1,F,0.23,
5/5/2017,T7,R2,F,0.25,
5/5/2017,T7,R3,F,0.23,
5/5/2017,T7,R4,F,0.22,
5/5/2017,T8,R1,,0.25,
5/5/2017,T8,R2,,0.24,
5/5/2017,T8,R3,,0.26,
5/5/2017,T8,R4,,0.26,
5/5/2017,TCF,R1,,0.16,
5/5/2017,TCF,R1,1F,0.14,
5/5/2017,TCF,R1,3F,0.13,
5/5/2017,TDF,R1,,0.32,
5/5/2017,TDF,R1,1F,0.22,
5/5/2017,TDF,R1,3F,0.21,
5/5/2017,TDF,R1,10F,0.25,
5/5/2017,TSF,R1,,0.17,
5/5/2017,TSF,R1,1F,0.16,
5/5/2017,TSF,R1,3F,0.13,
5/5/2017,TDF,R2,,0.2,
5/5/2017,TDF,R2,1F,0.16,
5/5/2017,TDF,R2,3F,0.17,
5/5/2017,TDF,R2,10F,0.14,
5/5/2017,TCF,R2,,0.16,
5/5/2017,TCF,R2,1F,0.16,
5/5/2017,TCF,R2,3F,0.13,
5/5/2017,TSF,R3,,0.18,
5/5/2017,TSF,R3,1F,0.16,
5/5/2017,TSF,R3,3F,0.14,
5/5/2017,TSF,R2,,0.2,
5/5/2017,TSF,R2,1F,0.18,
5/5/2017,TSF,R2,3F,0.18,
5/5/2017,TDF,R3,,0.21,
5/5/2017,TDF,R3,1F,0.19,
5/5/2017,TDF,R3,3F,0.18,
5/5/2017,TDF,R3,10F,0.17,
5/5/2017,TCF,R3,,0.22,
5/5/2017,TCF,R3,1F,0.22,
5/5/2017,TCF,R3,3F,0.21,
5/26/2017,T1,R1,,0.17,
5/26/2017,T1,R2,,0.21,
5/26/2017,T1,R3,,0.15,
5/26/2017,T1,R4,,0.16,
5/26/2017,T2,R1,,0.15,
5/26/2017,T2,R2,,0.15,
5/26/2017,T2,R3,,0.16,
5/26/2017,T2,R4,,0.2,
5/26/2017,T3,R1,,0.2,
5/26/2017,T3,R2,,0.15,
5/26/2017,T3,R3,,0.16,
5/26/2017,T3,R4,,0.18,
5/26/2017,T4,R1,,0.16,
5/26/2017,T4,R2,,0.2,
5/26/2017,T4,R3,,0.19,
5/26/2017,T4,R4,,0.19,
5/26/2017,T5,R1,,0.2,
5/26/2017,T5,R2,,0.2,
5/26/2017,T5,R3,,0.15,
5/26/2017,T5,R4,,0.2,
5/26/2017,T6,R1,,0.19,
5/26/2017,T6,R2,,0.18,
5/26/2017,T6,R3,,0.22,
5/26/2017,T6,R4,,0.17,
5/26/2017,T7,R1,,0.17,
5/26/2017,T7,R2,,0.21,
5/26/2017,T7,R3,,0.18,
5/26/2017,T7,R4,,0.15,
5/26/2017,T7,R1,F,0.17,
5/26/2017,T7,R2,F,0.22,
5/26/2017,T7,R3,F,0.17,
5/26/2017,T7,R4,F,0.16,
5/26/2017,T8,R1,,0.25,
5/26/2017,T8,R2,,0.21,
5/26/2017,T8,R3,,0.24,
5/26/2017,T8,R4,,0.23,
5/26/2017,TCF,R1,,0.27,
5/26/2017,TCF,R1,1F,0.13,
5/26/2017,TCF,R1,3F,0.12,
5/26/2017,TDF,R1,,0.2,
5/26/2017,TDF,R1,1F,0.2,
5/26/2017,TDF,R1,3F,0.19,
5/26/2017,TDF,R1,10F,0.19,
5/26/2017,TSF,R1,,0.13,
5/26/2017,TSF,R1,1F,0.15,
5/26/2017,TSF,R1,3F,0.11,
5/26/2017,TDF,R2,,0.22,
5/26/2017,TDF,R2,1F,0.16,
5/26/2017,TDF,R2,3F,0.18,
5/26/2017,TDF,R2,10F,0.14,
5/26/2017,TCF,R2,,0.14,
5/26/2017,TCF,R2,1F,0.15,
5/26/2017,TCF,R2,3F,0.1,
5/26/2017,TSF,R3,,0.22,
5/26/2017,TSF,R3,1F,0.12,
5/26/2017,TSF,R3,3F,0.13,
5/26/2017,TSF,R2,,0.19,
5/26/2017,TSF,R2,1F,0.19,
5/26/2017,TSF,R2,3F,0.2,
5/26/2017,TDF,R3,,0.15,
5/26/2017,TDF,R3,1F,0.14,
5/26/2017,TDF,R3,3F,0.16,
5/26/2017,TDF,R3,10F,0.2,
5/26/2017,TCF,R3,,0.24,
5/26/2017,TCF,R3,1F,0.24,
5/26/2017,TCF,R3,3F,0.2,
6/8/2017,T1,R1,,0.14,
6/8/2017,T1,R2,,0.15,
6/8/2017,T1,R3,,0.09,
6/8/2017,T1,R4,,0.12,
6/8/2017,T2,R1,,0.11,
6/8/2017,T2,R2,,0.11,
6/8/2017,T2,R3,,0.11,
6/8/2017,T2,R4,,0.15,
6/8/2017,T3,R1,,0.13,
6/8/2017,T3,R2,,0.12,
6/8/2017,T3,R3,,0.12,
6/8/2017,T3,R4,,0.15,
6/8/2017,T4,R1,,0.12,
6/8/2017,T4,R2,,0.14,
6/8/2017,T4,R3,,0.14,
6/8/2017,T4,R4,,0.14,
6/8/2017,T5,R1,,0.12,
6/8/2017,T5,R2,,0.11,
6/8/2017,T5,R3,,0.11,
6/8/2017,T5,R4,,0.13,
6/8/2017,T6,R1,,0.12,
6/8/2017,T6,R2,,0.09,
6/8/2017,T6,R3,,0.13,
6/8/2017,T6,R4,,0.09,
6/8/2017,T7,R1,,0.09,
6/8/2017,T7,R2,,0.1,
6/8/2017,T7,R3,,0.08,
6/8/2017,T7,R4,,0.06,
6/8/2017,T7,R1,F,0.09,
6/8/2017,T7,R2,F,0.09,
6/8/2017,T7,R3,F,0.09,
6/8/2017,T7,R4,F,0.08,
6/8/2017,T8,R1,,0.11,
6/8/2017,T8,R2,,0.1,
6/8/2017,T8,R3,,0.1,
6/8/2017,T8,R4,,0.12,
6/8/2017,TCF,R1,,0.1,
6/8/2017,TCF,R1,1F,0.12,
6/8/2017,TCF,R1,3F,0.07,
6/8/2017,TDF,R1,,0.17,
6/8/2017,TDF,R1,1F,0.15,
6/8/2017,TDF,R1,3F,0.15,
6/8/2017,TDF,R1,10F,0.13,
6/8/2017,TSF,R1,,0.05,
6/8/2017,TSF,R1,1F,0.06,
6/8/2017,TSF,R1,3F,0.05,
6/8/2017,TDF,R2,,0.14,
6/8/2017,TDF,R2,1F,0.07,
6/8/2017,TDF,R2,3F,0.1,
6/8/2017,TDF,R2,10F,0.08,
6/8/2017,TCF,R2,,0.1,
6/8/2017,TCF,R2,1F,0.11,
6/8/2017,TCF,R2,3F,0.11,
6/8/2017,TSF,R3,,0.08,
6/8/2017,TSF,R3,1F,0.08,
6/8/2017,TSF,R3,3F,0.07,
6/8/2017,TSF,R2,,0.12,
6/8/2017,TSF,R2,1F,0.11,
6/8/2017,TSF,R2,3F,0.1,
6/8/2017,TDF,R3,,0.11,
6/8/2017,TDF,R3,1F,0.11,
6/8/2017,TDF,R3,3F,0.12,
6/8/2017,TDF,R3,10F,0.16,
6/8/2017,TCF,R3,,0.15,
6/8/2017,TCF,R3,1F,0.16,
6/8/2017,TCF,R3,3F,0.16,
6/16/2017,T1,R1,,0.12,
6/16/2017,T1,R2,,0.17,
6/16/2017,T1,R3,,0.11,
6/16/2017,T1,R4,,0.14,
6/16/2017,T2,R1,,0.11,
6/16/2017,T2,R2,,0.12,
6/16/2017,T2,R4,,0.16,
6/16/2017,T3,R1,,0.15,
6/16/2017,T3,R2,,0.14,
6/16/2017,T3,R3,,0.14,
6/16/2017,T3,R4,,0.15,
6/16/2017,T4,R1,,0.15,
6/16/2017,T4,R2,,0.16,
6/16/2017,T4,R3,,0.16,
6/16/2017,T4,R4,,0.14,
6/16/2017,T5,R1,,0.12,
6/16/2017,T5,R2,,0.14,
6/16/2017,T5,R3,,0.09,
6/16/2017,T5,R4,,0.11,
6/16/2017,T6,R1,,0.09,
6/16/2017,T6,R2,,0.1,
6/16/2017,T6,R3,,0.11,
6/16/2017,T6,R4,,0.1,
6/16/2017,T7,R1,,0.15,
6/16/2017,T7,R2,,0.1,
6/16/2017,T7,R3,,0.11,
6/16/2017,T7,R4,,0.07,
6/16/2017,T7,R1,F,0.1,
6/16/2017,T7,R2,F,0.12,
6/16/2017,T7,R3,F,0.12,
6/16/2017,T7,R4,F,0.08,
6/16/2017,T8,R1,,0.11,
6/16/2017,T8,R2,,0.11,
6/16/2017,T8,R3,,0.1,
6/16/2017,T8,R4,,0.11,
6/16/2017,TCF,R1,,0.07,
6/16/2017,TCF,R1,1F,0.07,
6/16/2017,TCF,R1,3F,0.06,
6/16/2017,TDF,R1,,0.14,
6/16/2017,TDF,R1,1F,0.13,
6/16/2017,TDF,R1,3F,0.12,
6/16/2017,TDF,R1,10F,0.12,
6/16/2017,TSF,R1,,0.05,
6/16/2017,TSF,R1,1F,0.08,
6/16/2017,TSF,R1,3F,0.07,
6/16/2017,TDF,R2,,0.13,
6/16/2017,TDF,R2,1F,0.09,
6/16/2017,TDF,R2,3F,0.09,
6/16/2017,TDF,R2,10F,0.09,
6/16/2017,TCF,R2,,0.1,
6/16/2017,TCF,R2,1F,0.11,
6/16/2017,TCF,R2,3F,0.08,
6/16/2017,TSF,R3,,0.12,
6/16/2017,TSF,R3,1F,0.09,
6/16/2017,TSF,R3,3F,0.08,
6/16/2017,TSF,R2,,0.12,
6/16/2017,TSF,R2,1F,0.08,
6/16/2017,TSF,R2,3F,0.12,
6/16/2017,TDF,R3,,0.08,
6/16/2017,TDF,R3,1F,0.13,
6/16/2017,TDF,R3,3F,0.12,
6/16/2017,TDF,R3,10F,0.13,
6/16/2017,TCF,R3,,0.17,
6/16/2017,TCF,R3,1F,0.13,
6/16/2017,TCF,R3,3F,0.15,
6/23/2017,T1,R1,,0.13,
6/23/2017,T1,R2,,0.15,
6/23/2017,T1,R3,,0.13,
6/23/2017,T1,R4,,0.13,
6/23/2017,T2,R1,,0.14,
6/23/2017,T2,R2,,0.14,
6/23/2017,T2,R3,,0.14,
6/23/2017,T2,R4,,0.16,
6/23/2017,T3,R1,,0.18,
6/23/2017,T3,R2,,0.14,
6/23/2017,T3,R3,,0.14,
6/23/2017,T3,R4,,0.15,
6/23/2017,T4,R1,,0.15,
6/23/2017,T4,R2,,0.19,
6/23/2017,T4,R3,,0.16,
6/23/2017,T4,R4,,0.15,
6/23/2017,T5,R1,,0.17,
6/23/2017,T5,R2,,0.12,
6/23/2017,T5,R3,,0.11,
6/23/2017,T5,R4,,0.13,
6/23/2017,T6,R1,,0.11,
6/23/2017,T6,R2,,0.12,
6/23/2017,T6,R3,,0.15,
6/23/2017,T6,R4,,0.1,
6/23/2017,T7,R1,,0.09,
6/23/2017,T7,R2,,0.1,
6/23/2017,T7,R3,,0.09,
6/23/2017,T7,R4,,0.14,
6/23/2017,T7,R1,F,0.14,
6/23/2017,T7,R2,F,0.09,
6/23/2017,T7,R3,F,0.11,
6/23/2017,T7,R4,F,0.08,
6/23/2017,T8,R1,,0.1,
6/23/2017,T8,R2,,0.1,
6/23/2017,T8,R3,,0.14,
6/23/2017,T8,R4,,0.14,
6/23/2017,TCF,R1,,0.16,
6/23/2017,TCF,R1,1F,0.12,
6/23/2017,TCF,R1,3F,0.08,
6/23/2017,TDF,R1,,0.23,
6/23/2017,TDF,R1,1F,0.16,
6/23/2017,TDF,R1,3F,0.15,
6/23/2017,TDF,R1,10F,0.14,
6/23/2017,TSF,R1,,0.07,
6/23/2017,TSF,R1,1F,0.1,
6/23/2017,TSF,R1,3F,0.05,
6/23/2017,TDF,R2,,0.15,
6/23/2017,TDF,R2,1F,0.11,
6/23/2017,TDF,R2,3F,0.12,
6/23/2017,TDF,R2,10F,0.13,
6/23/2017,TCF,R2,,0.1,
6/23/2017,TCF,R2,1F,0.1,
6/23/2017,TCF,R2,3F,0.09,
6/23/2017,TSF,R3,,0.13,
6/23/2017,TSF,R3,1F,0.09,
6/23/2017,TSF,R3,3F,0.08,
6/23/2017,TSF,R2,,0.14,
6/23/2017,TSF,R2,1F,0.12,
6/23/2017,TSF,R2,3F,0.11,
6/23/2017,TDF,R3,,0.12,
6/23/2017,TDF,R3,1F,0.11,
6/23/2017,TDF,R3,3F,0.1,
6/23/2017,TDF,R3,10F,0.11,
6/23/2017,TCF,R3,,0.15,
6/23/2017,TCF,R3,1F,0.13,
6/23/2017,TCF,R3,3F,0.13,
6/30/2017,T1,R1,,0.13,
6/30/2017,T1,R2,,0.16,
6/30/2017,T1,R3,,0.1,
6/30/2017,T1,R4,,0.13,
6/30/2017,T2,R1,,0.13,
6/30/2017,T2,R2,,0.13,
6/30/2017,T2,R3,,0.13,
6/30/2017,T2,R4,,0.17,
6/30/2017,T3,R1,,0.15,
6/30/2017,T3,R2,,0.14,
6/30/2017,T3,R3,,0.14,
6/30/2017,T3,R4,,0.15,
6/30/2017,T4,R1,,0.14,
6/30/2017,T4,R2,,0.17,
6/30/2017,T4,R3,,0.17,
6/30/2017,T4,R4,,0.16,
6/30/2017,T5,R1,,0.13,
6/30/2017,T5,R2,,0.13,
6/30/2017,T5,R3,,0.1,
6/30/2017,T5,R4,,0.14,
6/30/2017,T6,R1,,0.1,
6/30/2017,T6,R2,,,
6/30/2017,T6,R3,,0.1,
6/30/2017,T6,R4,,0.08,
6/30/2017,T7,R1,,0.1,
6/30/2017,T7,R2,,0.1,
6/30/2017,T7,R3,,0.08,
6/30/2017,T7,R4,,0.11,
6/30/2017,T7,R1,F,0.08,
6/30/2017,T7,R2,F,0.06,
6/30/2017,T7,R3,F,0.08,
6/30/2017,T7,R4,F,0.08,
6/30/2017,T8,R1,,0.11,
6/30/2017,T8,R2,,0.09,
6/30/2017,T8,R3,,0.1,
6/30/2017,T8,R4,,0.09,
6/30/2017,TCF,R1,,0.06,
6/30/2017,TCF,R1,1F,0.08,
6/30/2017,TCF,R1,3F,0.08,
6/30/2017,TDF,R1,,0.14,
6/30/2017,TDF,R1,1F,0.12,
6/30/2017,TDF,R1,3F,0.1,
6/30/2017,TDF,R1,10F,0.11,
6/30/2017,TSF,R1,,0.07,
6/30/2017,TSF,R1,1F,0.11,
6/30/2017,TSF,R1,3F,0.07,
6/30/2017,TDF,R2,,0.18,
6/30/2017,TDF,R2,1F,0.11,
6/30/2017,TDF,R2,3F,0.12,
6/30/2017,TDF,R2,10F,0.09,
6/30/2017,TCF,R2,,0.1,
6/30/2017,TCF,R2,1F,0.13,
6/30/2017,TCF,R2,3F,0.07,
6/30/2017,TSF,R3,,0.12,
6/30/2017,TSF,R3,1F,0.1,
6/30/2017,TSF,R3,3F,0.09,
6/30/2017,TSF,R2,,0.16,
6/30/2017,TSF,R2,1F,0.13,
6/30/2017,TSF,R2,3F,0.1,
6/30/2017,TDF,R3,,0.08,
6/30/2017,TDF,R3,1F,0.09,
6/30/2017,TDF,R3,3F,0.11,
6/30/2017,TDF,R3,10F,0.11,
6/30/2017,TCF,R3,,0.13,
6/30/2017,TCF,R3,1F,0.16,
6/30/2017,TCF,R3,3F,0.15,
7/7/2017,T1,R1,,0.12,
7/7/2017,T1,R2,,0.17,
7/7/2017,T1,R3,,0.09,
7/7/2017,T1,R4,,0.12,
7/7/2017,T2,R1,,0.13,
7/7/2017,T2,R2,,0.11,
7/7/2017,T2,R3,,0.12,
7/7/2017,T2,R4,,0.15,
7/7/2017,T3,R1,,0.13,
7/7/2017,T3,R2,,0.1,
7/7/2017,T3,R3,,0.1,
7/7/2017,T3,R4,,0.12,
7/7/2017,T4,R1,,0.14,
7/7/2017,T4,R2,,0.19,
7/7/2017,T4,R3,,0.16,
7/7/2017,T4,R4,,0.13,
7/7/2017,T5,R1,,0.16,
7/7/2017,T5,R2,,0.13,
7/7/2017,T5,R3,,0.13,
