source	id	datetime	layer	level[m]	extension[m]	som[kgDWha-1]	min[kgDWha-1]	C_hum[kgCha-1]	C_aorg[kgCha-1]	C_litter_1[kgCha-1]	C_litter_2[kgCha-1]	C_litter_3[kgCha-1]	C_mic_1[kgCha-1]	C_mic_2[kgCha-1]	C_mic_3[kgCha-1]	C_doc[kgCha-1]	N_hum[kgNha-1]	N_aorg[kgNha-1]	N_litter[kgNha-1]	N_mic[kgNha-1]	N_nh4_clay[kgNha-1]	N_nh4[kgNha-1]	N_nh3[kgNha-1]	N_no3[kgNha-1]	N_no[kgNha-1]	N_n2o[kgNha-1]	N_don[kgNha-1]	S_so4[kgSha-1]	ph[-]	anvf[-]	o2[bar]	dN_mineral[kgNha-1]	dN_nitrify[kgNha-1]	dN_denitrify[kgNha-1]
setup	0	1989-04-14 00:00:00	-12	-1.8	0.2	176179	2.85782e+06	88089.6	7.95537e-07	9.36847e-09	9.1002e-07	8.63701e-07	2.21062e-05	0.000187683	3.10377e-08	0.175258	10876.1	7.00326e-08	4.214e-08	4.125e-06	0.0152333	0.170267	4.4799e-05	0.00316914	4.94629e-05	0.000105925	1.52554e-06	0	6.5	0.923754	0.0402293	2.87277e-08	9.94042e-12	4.88015e-12
setup	0	1989-04-14 00:00:00	-13	-2	0.2	118096	2.9159e+06	59048.1	1.04432e-07	1.127e-09	1.1612e-07	1.16126e-07	4.21714e-07	3.60185e-06	4.04399e-09	0.138499	7290.48	9.0466e-09	5.48551e-09	6.28168e-08	0.00988424	0.11893	3.12411e-05	0.00139967	2.87141e-05	6.08796e-05	1.03596e-06	0	6.5	0.919976	0.0412565	1.95682e-08	5.06357e-15	3.54857e-14
setup	0	1989-04-15 00:00:00	-1	-0.02	0.02	517710	-220520	258824	9.45059	0.799196	13.1619	5.4353	1.64079	0.420388	0.27535	58.6587	16920.6	2.24495	0.283391	0.670288	7.06606	7.36028	0.000354173	0.0253291	3.27549e-07	2.97434e-06	0.00155446	0	5.5	0.216557	0.0608916	2.98828e-05	1.83189e-06	5.20584e-09
setup	0	1989-04-15 00:00:00	-2	-0.05	0.03	777740	-330780	388829	14.2186	0.744012	18.5025	4.8618	0.839071	1.31091	0.424495	61.4183	26618.2	3.24182	0.352708	0.524216	5.63009	5.87201	0.000290441	0.0279629	1.97661e-06	2.58385e-05	0.00143146	0	5.5	0.620349	0.0540658	2.35302e-05	6.76563e-07	8.82879e-08
setup	0	1989-04-15 00:00:00	-3	-0.1	0.05	1.29641e+06	-551300	648111	23.6711	3.54839	52.1493	8.63694	0.34297	2.81715	0.679736	60.9682	46587.2	5.05074	1.02056	0.592755	5.07345	5.26577	0.000262303	0.0504066	2.73596e-06	6.06217e-05	0.00145647	0	5.5	0.893652	0.0352968	1.81659e-05	1.63569e-07	3.97382e-07
setup	0	1989-04-15 00:00:00	-4	-0.2	0.1	2.59248e+06	-1.1026e+06	1.29603e+06	49.058	10.7599	128.412	17.6557	0.0896094	5.43782	1.24127	74.9521	99681.8	9.60436	2.69483	0.550662	5.96552	6.17558	0.000266223	0.038712	3.68285e-06	8.62655e-05	0.0020852	0	5.5	0.98389	0.0161204	1.89747e-05	1.0047e-08	4.77857e-07
setup	0	1989-04-15 00:00:00	-5	-0.4	0.2	2.56289e+06	417200	1.28143e+06	3.3045	0.579425	8.52524	1.44658	0.00241071	0.823842	0.0786884	10.0651	109349	0.338591	0.19853	0.0849352	0.654599	0.754856	8.19448e-05	0.0221705	9.99454e-05	0.0010132	6.86584e-05	0	5.5	0.997059	0.00751468	6.00394e-07	1.168e-10	2.13007e-07
setup	0	1989-04-15 00:00:00	-6	-0.6	0.2	2.5628e+06	417200	1.2814e+06	0.367702	0.0443211	0.864385	0.192345	0.000957142	0.114249	0.00826531	1.12887	122704	0.0357306	0.0228761	0.0113201	0.29131	0.33573	2.14765e-05	0.205841	0.000961032	0.00220775	1.80891e-05	0	5.5	0.99133	0.0131663	2.11944e-07	2.34226e-08	5.30076e-07
setup	0	1989-04-15 00:00:00	-7	-0.8	0.2	1.49958e+06	1.71841e+06	749792	0.0338132	0.00198706	0.0684727	0.0258659	0.000393314	0.0173655	0.00107392	0.576962	79711.3	0.00340584	0.00213612	0.00178164	0.168641	0.335255	9.63645e-05	0.362817	0.00123856	0.00235759	7.70292e-06	0	6.5	0.976459	0.0220232	1.14322e-07	5.51985e-09	9.74962e-08
setup	0	1989-04-15 00:00:00	-8	-1	0.2	1.23803e+06	2.01996e+06	619016	0.00295897	0.000100785	0.00541486	0.00306659	0.00016288	0.00439682	0.000136939	0.553875	72737.2	0.000292166	0.00020314	0.00037604	0.155813	0.482124	0.000131734	0.128234	0.000673549	0.0012377	6.99054e-06	0	6.5	0.963849	0.0273937	1.16387e-07	4.66844e-10	9.16572e-09
setup	0	1989-04-15 00:00:00	-9	-1.2	0.2	607306	2.54269e+06	303653	0.000364709	8.13078e-06	0.000547991	0.000375686	0.0013621	0.0242405	1.5262e-05	0.333605	37490.8	3.40548e-05	2.27611e-05	0.00161822	0.0573737	0.33797	9.10024e-05	0.0460384	0.00043116	0.000862887	3.96389e-06	0	6.5	0.951497	0.0318484	7.04592e-08	4.61905e-09	1.3784e-08
setup	0	1989-04-15 00:00:00	-10	-1.4	0.2	407088	2.74291e+06	203544	4.72821e-05	8.00013e-07	6.32453e-05	4.97232e-05	0.000752723	0.00968791	1.92364e-06	0.254403	25130.8	4.29295e-06	2.74109e-06	0.000469674	0.0381808	0.261858	6.97635e-05	0.018681	0.000211298	0.000440473	2.77684e-06	0	6.5	0.941559	0.0350526	4.93879e-08	1.74686e-09	1.98547e-09
setup	0	1989-04-15 00:00:00	-11	-1.6	0.2	272879	2.87712e+06	136439	6.23747e-06	8.5076e-08	7.58844e-06	6.61377e-06	9.80881e-05	0.00102569	2.45347e-07	0.187839	16845.7	5.54151e-07	3.40623e-07	3.07676e-05	0.0256869	0.197154	5.21521e-05	0.00731833	0.000101973	0.000215845	1.90864e-06	0	6.5	0.93196	0.0379195	3.44738e-08	1.11816e-10	7.26737e-11
setup	0	1989-04-15 00:00:00	-12	-1.8	0.2	176179	2.85782e+06	88089.6	7.9175e-07	9.28833e-09	9.04763e-07	8.50726e-07	2.13233e-05	0.000188526	3.1059e-08	0.163823	10876.1	6.97057e-08	4.17459e-08	4.06188e-06	0.0152604	0.170569	4.4907e-05	0.00317744	5.16244e-05	0.000109272	1.52203e-06	0	6.5	0.92473	0.0399607	2.86097e-08	9.13568e-12	4.96891e-12
setup	0	1989-04-15 00:00:00	-13	-2	0.2	118096	2.9159e+06	59048.1	1.03936e-07	1.11749e-09	1.15456e-07	1.14381e-07	4.07706e-07	3.61676e-06	4.04618e-09	0.128001	7290.48	9.0042e-09	5.43375e-09	6.20063e-08	0.00990152	0.119136	3.13145e-05	0.00140256	3.00957e-05	6.30522e-05	1.03291e-06	0	6.5	0.921141	0.0409422	1.94737e-08	4.70551e-15	3.63735e-14
setup	0	1989-04-16 00:00:00	-1	-0.02	0.02	517690	-220520	258814	9.36518	0.806957	13.1221	5.47466	1.65861	0.422854	0.284829	57.1733	16920.1	2.22617	0.283884	0.674993	7.20841	7.46645	0.000430621	0.0225563	3.50012e-07	3.13855e-06	0.00167926	0	5.5	0.217409	0.0585827	2.79141e-05	1.7342e-06	4.49705e-09
setup	0	1989-04-16 00:00:00	-2	-0.05	0.03	777744	-330780	388832	14.0955	0.707605	18.0169	4.78011	0.842453	1.31509	0.438209	62.0648	26618.1	3.21738	0.343578	0.526015	5.7471	5.95965	0.000349713	0.0225372	2.33187e-06	2.73119e-05	0.00147599	0	5.5	0.62137	0.0538018	2.11299e-05	6.03753e-07	7.53696e-08
setup	0	1989-04-16 00:00:00	-3	-0.1	0.05	1.29642e+06	-551300	648118	23.48	3.454	51.3739	8.50342	0.344277	2.81911	0.698547	60.8702	46587.2	5.01697	1.00442	0.594834	5.16422	5.32623	0.000310398	0.0475274	3.04294e-06	7.2568e-05	0.00139992	0	5.5	0.893538	0.0353651	1.5303e-05	1.34502e-07	4.31327e-07
setup	0	1989-04-16 00:00:00	-4	-0.2	0.1	2.59249e+06	-1.1026e+06	1.29604e+06	48.7055	10.5761	127.12	17.3913	0.0901555	5.44154	1.26623	71.7498	99681.7	9.55028	2.66495	0.556912	6.06025	6.22178	0.000303628	0.0451622	4.19775e-06	0.000138606	0.00179875	0	5.5	0.983796	0.0161757	1.45914e-05	8.84978e-09	1.15958e-06
setup	0	1989-04-16 00:00:00	-5	-0.4	0.2	2.56289e+06	417200	1.28143e+06	3.28596	0.572636	8.46356	1.42541	0.00239534	0.825023	0.0796004	10.4677	109349	0.337636	0.196882	0.0850518	0.657858	0.758787	9.54771e-05	0.0313267	9.2314e-05	0.000939592	7.25513e-05	0	5.5	0.997083	0.0074714	6.2333e-07	9.90915e-11	2.63884e-07
setup	0	1989-04-16 00:00:00	-6	-0.6	0.2	2.5628e+06	417200	1.2814e+06	0.365794	0.0437939	0.857949	0.189478	0.00102205	0.115916	0.00830082	1.11603	122704	0.0354769	0.0226791	0.0114642	0.292671	0.337331	2.43423e-05	0.196268	0.000941835	0.00217485	1.83429e-05	0	5.5	0.990885	0.0135002	2.16478e-07	2.49711e-08	5.2078e-07
setup	0	1989-04-16 00:00:00	-7	-0.8	0.2	1.49958e+06	1.71841e+06	749792	0.033644	0.00196588	0.0680049	0.0254795	0.00041521	0.0175443	0.00107649	0.56171	79711.3	0.00339084	0.00211789	0.00180488	0.169171	0.336317	9.78601e-05	0.36448	0.0012433	0.0024187	7.77148e-06	0	6.5	0.975381	0.0225263	1.15519e-07	5.98529e-09	9.95621e-08
setup	0	1989-04-16 00:00:00	-8	-1	0.2	1.23803e+06	2.01996e+06	619016	0.00294442	9.98282e-05	0.00538103	0.00302068	0.000167927	0.00441008	0.000137237	0.535342	72737.2	0.000290947	0.000201382	0.000380705	0.15618	0.483263	0.000132362	0.130331	0.000683041	0.00126432	7.03184e-06	0	6.5	0.962826	0.0277853	1.17053e-07	5.10473e-10	9.45345e-09
setup	0	1989-04-16 00:00:00	-9	-1.2	0.2	607306	2.54269e+06	303653	0.000362936	8.0568e-06	0.000544676	0.000370054	0.00136688	0.0242726	1.52828e-05	0.320803	37490.8	3.38999e-05	2.25595e-05	0.00163033	0.0574933	0.338675	9.12857e-05	0.0465173	0.000443099	0.000882603	3.9711e-06	0	6.5	0.950982	0.0320213	7.05864e-08	4.69528e-09	1.40171e-08
setup	0	1989-04-16 00:00:00	-10	-1.4	0.2	407088	2.74291e+06	203544	4.70542e-05	7.92948e-07	6.28711e-05	4.89772e-05	0.000741163	0.00970586	1.92562e-06	0.242072	25130.8	4.27295e-06	2.71631e-06	0.00047087	0.0382548	0.262364	6.99431e-05	0.0187522	0.000218491	0.000451381	2.77835e-06	0	6.5	0.941556	0.0350537	4.93671e-08	1.7014e-09	2.00599e-09
setup	0	1989-04-16 00:00:00	-11	-1.6	0.2	272879	2.87712e+06	136439	6.20761e-06	8.43375e-08	7.54411e-06	6.51446e-06	9.55525e-05	0.00102857	2.45532e-07	0.177582	16845.7	5.51561e-07	3.37487e-07	3.05916e-05	0.0257343	0.197516	5.22805e-05	0.00734296	0.000105816	0.000221682	1.90717e-06	0	6.5	0.932488	0.0377666	3.43829e-08	1.05191e-10	7.36098e-11
setup	0	1989-04-16 00:00:00	-12	-1.8	0.2	176179	2.85782e+06	88089.6	7.87979e-07	9.20875e-09	8.99529e-07	8.37946e-07	2.06095e-05	0.000189296	3.10791e-08	0.153963	10876.1	6.93801e-08	4.13561e-08	3.99949e-06	0.0152875	0.17087	4.50141e-05	0.0031856	5.38384e-05	0.000112687	1.51878e-06	0	6.5	0.92565	0.0397059	2.84974e-08	8.43718e-12	5.06121e-12
setup	0	1989-04-16 00:00:00	-13	-2	0.2	118096	2.9159e+06	59048.1	1.03442e-07	1.10804e-09	1.14794e-07	1.12663e-07	3.94822e-07	3.63044e-06	4.04822e-09	0.118951	7290.48	8.96197e-09	5.38257e-09	6.11633e-08	0.00991871	0.119342	3.13877e-05	0.00140536	3.15206e-05	6.52735e-05	1.03006e-06	0	6.5	0.922248	0.0406417	1.93838e-08	4.38917e-15	3.72363e-14
setup	0	1989-04-17 00:00:00	-1	-0.02	0.02	517669	-220520	258803	9.27713	0.813974	13.0803	5.51687	1.67815	0.424636	0.295609	56.4933	16919.6	2.20709	0.284354	0.67992	7.34357	7.59714	0.000460458	0.0239246	3.5051e-07	3.15471e-06	0.00174115	0	5.5	0.217917	0.0574981	2.90136e-05	1.83154e-06	3.65629e-09
setup	0	1989-04-17 00:00:00	-2	-0.05	0.03	777747	-330780	388834	13.968	0.671639	17.5265	4.69943	0.846347	1.31907	0.453919	62.8319	26618	3.19273	0.334393	0.527314	5.85647	6.06382	0.00037521	0.0214934	2.59355e-06	2.88376e-05	0.00153014	0	5.5	0.622263	0.0535514	2.20019e-05	6.31714e-07	6.5537e-08
setup	0	1989-04-17 00:00:00	-3	-0.1	0.05	1.29643e+06	-551300	648124	23.2808	3.35771	50.5768	8.37172	0.344485	2.82218	0.720151	61.1187	46587.2	4.98313	0.98791	0.59627	5.2467	5.40217	0.000333372	0.0443475	3.3333e-06	7.39265e-05	0.00144287	0	5.5	0.893784	0.0353194	1.59723e-05	1.33381e-07	4.04771e-07
setup	0	1989-04-17 00:00:00	-4	-0.2	0.1	2.5925e+06	-1.1026e+06	1.29604e+06	48.3486	10.3948	125.837	17.1309	0.0899763	5.44688	1.29469	69.0418	99681.7	9.49717	2.63532	0.564091	6.13853	6.28286	0.000325898	0.0465921	4.49417e-06	0.000154933	0.00181652	0	5.5	0.983834	0.0161617	1.45482e-05	7.45877e-09	1.36832e-06
setup	0	1989-04-17 00:00:00	-5	-0.4	0.2	2.5629e+06	417200	1.28143e+06	3.26675	0.565646	8.40025	1.40456	0.00231906	0.826464	0.080598	10.7768	109349	0.336593	0.195202	0.0851917	0.661232	0.762905	0.000105467	0.0401023	8.64445e-05	0.000913942	7.73256e-05	0	5.5	0.997181	0.00732973	6.53727e-07	8.13283e-11	3.70452e-07
setup	0	1989-04-17 00:00:00	-6	-0.6	0.2	2.5628e+06	417200	1.2814e+06	0.363858	0.043263	0.851463	0.186653	0.001034	0.117675	0.00833751	1.10843	122704	0.0352271	0.0224816	0.0116089	0.294054	0.33896	2.68953e-05	0.187369	0.000924816	0.00214984	1.86365e-05	0	5.5	0.990886	0.0134927	2.20527e-07	2.10964e-08	5.19704e-07
setup	0	1989-04-17 00:00:00	-7	-0.8	0.2	1.49958e+06	1.71841e+06	749792	0.0334746	0.00194463	0.0675355	0.0250987	0.0004335	0.0177302	0.00107903	0.549032	79711.3	0.00337533	0.00209972	0.00182826	0.169706	0.337392	9.96772e-05	0.365488	0.00124638	0.00247749	7.85002e-06	0	6.5	0.974542	0.0229104	1.16891e-07	6.30845e-09	1.01097e-07
setup	0	1989-04-17 00:00:00	-8	-1	0.2	1.23803e+06	2.01996e+06	619016	0.00292991	9.88713e-05	0.00534717	0.00297545	0.000172593	0.00442431	0.000137529	0.519732	72737.2	0.00028974	0.000199635	0.000385456	0.156549	0.484411	0.000133192	0.132562	0.000692695	0.00129242	7.07854e-06	0	6.5	0.961899	0.0281359	1.17839e-07	5.52565e-10	9.755e-09
setup	0	1989-04-17 00:00:00	-9	-1.2	0.2	607306	2.54269e+06	303653	0.000361171	7.983e-06	0.000541365	0.000364507	0.00137319	0.0243039	1.53029e-05	0.30989	37490.8	3.37461e-05	2.23595e-05	0.00164285	0.0576133	0.339382	9.16221e-05	0.0470549	0.000455004	0.000902836	3.98188e-06	0	6.5	0.950445	0.0322007	7.0762e-08	4.7843e-09	1.43365e-08
setup	0	1989-04-17 00:00:00	-10	-1.4	0.2	407088	2.74291e+06	203544	4.68274e-05	7.85911e-07	6.24978e-05	4.82423e-05	0.000731051	0.00972236	1.92751e-06	0.231489	25130.8	4.25304e-06	2.69176e-06	0.000472194	0.0383288	0.262872	7.01324e-05	0.0188291	0.000225711	0.000462478	2.78035e-06	0	6.5	0.941506	0.035069	4.93621e-08	1.66752e-09	2.0373e-09
setup	0	1989-04-17 00:00:00	-11	-1.6	0.2	272879	2.87712e+06	136439	6.17788e-06	8.36031e-08	7.49995e-06	6.41664e-06	9.32728e-05	0.00103119	2.45709e-07	0.16875	16845.7	5.48982e-07	3.34383e-07	3.04291e-05	0.0257816	0.197878	5.2409e-05	0.00736845	0.000109718	0.00022763	1.90608e-06	0	6.5	0.932953	0.0376317	3.43021e-08	9.95308e-11	7.48235e-11
setup	0	1989-04-17 00:00:00	-12	-1.8	0.2	176179	2.85782e+06	88089.6	7.84223e-07	9.12972e-09	8.94319e-07	8.25358e-07	1.99604e-05	0.000189996	3.10981e-08	0.14546	10876.1	6.90558e-08	4.09706e-08	3.9386e-06	0.0153144	0.17117	4.51206e-05	0.00319379	5.61038e-05	0.000116169	1.51582e-06	0	6.5	0.926511	0.0394665	2.83917e-08	7.83046e-12	5.16154e-12
setup	0	1989-04-17 00:00:00	-13	-2	0.2	118096	2.9159e+06	59048.1	1.0295e-07	1.09866e-09	1.14136e-07	1.1097e-07	3.82989e-07	3.643e-06	4.05013e-09	0.111147	7290.48	8.9199e-09	5.33197e-09	6.0301e-08	0.00993585	0.119547	3.14607e-05	0.00140812	3.29883e-05	6.75445e-05	1.02741e-06	0	6.5	0.923297	0.0403555	1.92984e-08	4.10918e-15	3.8083e-14
setup	0	1989-04-18 00:00:00	-1	-0.02	0.02	517651	-220520	258794	9.2052	0.818729	13.039	5.53546	1.69822	0.422458	0.302753	53.8305	16919.1	2.19106	0.284421	0.684827	7.46581	7.68702	0.000370332	0.0206383	2.58289e-07	2.55653e-06	0.00143765	0	5.5	0.216356	0.0609548	2.39597e-05	1.56976e-06	2.73441e-09
setup	0	1989-04-18 00:00:00	-2	-0.05	0.03	777753	-330780	388837	13.8613	0.642526	17.1165	4.62156	0.858168	1.31405	0.465014	61.9793	26618	3.17152	0.326625	0.530272	5.95748	6.1423	0.0003102	0.0195687	2.06347e-06	2.60704e-05	0.00130092	0	5.5	0.618821	0.0543033	1.86668e-05	5.63887e-07	5.92548e-08
setup	0	1989-04-18 00:00:00	-3	-0.1	0.05	1.29644e+06	-551300	648131	23.108	3.27487	49.874	8.24263	0.349077	2.82045	0.736813	60.5359	46587.2	4.95312	0.973257	0.59837	5.3232	5.46414	0.000285317	0.0413999	3.23483e-06	6.58005e-05	0.00127257	0	5.5	0.892576	0.0354998	1.40134e-05	1.26568e-07	3.47624e-07
setup	0	1989-04-18 00:00:00	-4	-0.2	0.1	2.59251e+06	-1.1026e+06	1.29605e+06	48.0157	10.2262	124.625	16.8744	0.0907108	5.45017	1.32031	66.3945	99681.7	9.4488	2.60728	0.569716	6.20985	6.3429	0.000298762	0.0491593	4.81027e-06	0.000132027	0.00168405	0	5.5	0.983712	0.0162125	1.35438e-05	7.0877e-09	1.05172e-06
setup	0	1989-04-18 00:00:00	-5	-0.4	0.2	2.5629e+06	417200	1.28144e+06	3.24744	0.558659	8.3368	1.38401	0.00235902	0.827881	0.0816311	10.9957	109349	0.335446	0.193522	0.0853477	0.664706	0.767035	0.000102267	0.0479324	8.41602e-05	0.0008862	7.84068e-05	0	5.5	0.997137	0.00741494	6.64882e-07	6.95859e-11	4.18684e-07
setup	0	1989-04-18 00:00:00	-6	-0.6	0.2	2.5628e+06	417200	1.2814e+06	0.361905	0.0427296	0.84494	0.183871	0.00107805	0.119441	0.00837521	1.10921	122704	0.034978	0.0222838	0.0117566	0.29546	0.340611	2.67358e-05	0.178651	0.000907136	0.00211816	1.88466e-05	0	5.5	0.990654	0.0136502	2.2438e-07	2.49535e-08	5.18334e-07
setup	0	1989-04-18 00:00:00	-7	-0.8	0.2	1.49958e+06	1.71841e+06	749792	0.0333049	0.00192336	0.0670647	0.0247236	0.000451569	0.0179214	0.00108157	0.539077	79711.3	0.00335989	0.0020816	0.00185202	0.170247	0.338479	0.000100919	0.366646	0.00124968	0.00253923	7.93028e-06	0	6.5	0.973739	0.0232718	1.1823e-07	6.63315e-09	1.03426e-07
setup	0	1989-04-18 00:00:00	-8	-1	0.2	1.23803e+06	2.01996e+06	619016	0.00291543	9.79139e-05	0.00531326	0.00293089	0.000177036	0.00443934	0.000137816	0.506658	72737.2	0.000288539	0.000197899	0.000390252	0.15692	0.485568	0.000134048	0.134868	0.000702157	0.00132175	7.12877e-06	0	6.5	0.961032	0.0284601	1.18666e-07	5.92123e-10	1.00556e-08
setup	0	1989-04-18 00:00:00	-9	-1.2	0.2	607306	2.54269e+06	303653	0.000359413	7.90936e-06	0.000538056	0.000359042	0.00138009	0.0243355	1.53224e-05	0.300609	37490.8	3.35932e-05	2.21612e-05	0.00165579	0.0577337	0.340093	9.19905e-05	0.0476402	0.000466818	0.00092369	3.99734e-06	0	6.5	0.949919	0.0323755	7.09761e-08	4.87241e-09	1.4707e-08
setup	0	1989-04-18 00:00:00	-10	-1.4	0.2	407088	2.74291e+06	203544	4.66014e-05	7.78902e-07	6.21253e-05	4.75184e-05	0.00072219	0.00973766	1.92933e-06	0.222413	25130.8	4.23322e-06	2.66745e-06	0.000473661	0.0384029	0.26338	7.03333e-05	0.0189116	0.000232958	0.000473808	2.78298e-06	0	6.5	0.941423	0.0350946	4.93723e-08	1.64227e-09	2.07638e-09
setup	0	1989-04-18 00:00:00	-11	-1.6	0.2	272879	2.87712e+06	136439	6.14827e-06	8.28728e-08	7.45594e-06	6.3203e-06	9.1222e-05	0.00103357	2.45877e-07	0.161147	16845.7	5.46413e-07	3.31312e-07	3.02821e-05	0.0258288	0.19824	5.25397e-05	0.00739498	0.000113681	0.000233696	1.90541e-06	0	6.5	0.933362	0.0375127	3.42314e-08	9.46747e-11	7.62799e-11
setup	0	1989-04-18 00:00:00	-12	-1.8	0.2	176179	2.85782e+06	88089.6	7.80483e-07	9.0512e-09	8.89131e-07	8.12961e-07	1.93712e-05	0.000190634	3.11163e-08	0.138127	10876.1	6.87328e-08	4.05893e-08	3.87983e-06	0.0153414	0.17147	4.52271e-05	0.00320214	5.8421e-05	0.000119721	1.51318e-06	0	6.5	0.92731	0.039243	2.82934e-08	7.30269e-12	5.2705e-12
setup	0	1989-04-18 00:00:00	-13	-2	0.2	118096	2.9159e+06	59048.1	1.0246e-07	1.08935e-09	1.13481e-07	1.09303e-07	3.72137e-07	3.65452e-06	4.05194e-09	0.104417	7290.48	8.87801e-09	5.28194e-09	5.94305e-08	0.00995293	0.119751	3.15334e-05	0.00141087	3.44991e-05	6.98658e-05	1.02499e-06	0	6.5	0.924286	0.0400839	1.92177e-08	3.86111e-15	3.89231e-14
setup	0	1989-04-19 00:00:00	-1	-0.02	0.02	517632	-220520	258785	9.13397	0.822736	12.9961	5.5526	1.71529	0.423422	0.310011	51.7488	16918.7	2.17539	0.284413	0.68911	7.5777	7.78708	0.000374297	0.0198338	2.40323e-07	2.49995e-06	0.00143074	0	5.5	0.216416	0.0607943	2.39005e-05	1.55672e-06	1.93e-09
setup	0	1989-04-19 00:00:00	-2	-0.05	0.03	777759	-330780	388841	13.7562	0.614887	16.7189	4.54505	0.862364	1.31662	0.476193	61.0313	26617.9	3.15087	0.319095	0.531607	6.05137	6.2279	0.000312073	0.0178844	1.9358e-06	2.5903e-05	0.00128504	0	5.5	0.618973	0.0542969	1.84986e-05	5.49169e-07	5.07775e-08
setup	0	1989-04-19 00:00:00	-3	-0.1	0.05	1.29645e+06	-551300	648138	22.9386	3.19485	49.1871	8.11558	0.349672	2.82264	0.75339	59.9026	46587.2	4.92396	0.958945	0.599695	5.39483	5.52968	0.00028509	0.0379477	3.00478e-06	6.84365e-05	0.00124629	0	5.5	0.892617	0.0354956	1.38062e-05	1.21213e-07	3.24188e-07
setup	0	1989-04-19 00:00:00	-4	-0.2	0.1	2.59252e+06	-1.1026e+06	1.29606e+06	47.6902	10.0617	123.433	16.6218	0.0908883	5.45529	1.34567	64.0563	99681.7	9.40014	2.57974	0.577285	6.2768	6.40376	0.000296972	0.0457081	4.67591e-06	0.000154833	0.00166637	0	5.5	0.983686	0.0162234	1.34241e-05	6.40935e-09	1.41933e-06
setup	0	1989-04-19 00:00:00	-5	-0.4	0.2	2.5629e+06	417200	1.28144e+06	3.22815	0.551709	8.27348	1.36377	0.0023658	0.829505	0.0826883	11.142	109349	0.334256	0.19185	0.0855325	0.668231	0.771136	9.73204e-05	0.0552264	8.15674e-05	0.000878244	7.98749e-05	0	5.5	0.997133	0.0074082	6.69639e-07	6.49761e-11	4.84665e-07
setup	0	1989-04-19 00:00:00	-6	-0.6	0.2	2.5628e+06	417200	1.2814e+06	0.359945	0.0421983	0.838419	0.18113	0.00109945	0.121205	0.00841359	1.10608	122704	0.0347319	0.0220868	0.0118993	0.296883	0.342268	2.64245e-05	0.170348	0.000892055	0.00209251	1.89405e-05	0	5.5	0.990578	0.0137209	2.25612e-07	2.08243e-08	4.9844e-07
setup	0	1989-04-19 00:00:00	-7	-0.8	0.2	1.49958e+06	1.71841e+06	749792	0.033135	0.00190209	0.0665932	0.0243541	0.000463088	0.0181241	0.00108409	0.531002	79711.3	0.00334415	0.00206355	0.001876	0.170793	0.339576	0.000101543	0.367444	0.00125271	0.00259766	7.99434e-06	0	6.5	0.97333	0.0234528	1.19284e-07	6.81605e-09	1.05613e-07
setup	0	1989-04-19 00:00:00	-8	-1	0.2	1.23803e+06	2.01996e+06	619016	0.00290098	9.69566e-05	0.00527931	0.00288699	0.000180853	0.00445558	0.000138098	0.49576	72737.2	0.000287341	0.000196173	0.000395058	0.157295	0.486733	0.000134774	0.137205	0.000711348	0.00135159	7.17705e-06	0	6.5	0.960314	0.028726	1.19458e-07	6.28563e-10	1.03505e-08
setup	0	1989-04-19 00:00:00	-9	-1.2	0.2	607306	2.54269e+06	303653	0.000357661	7.83588e-06	0.000534749	0.000353658	0.00138679	0.0243682	1.53414e-05	0.292736	37490.8	3.34412e-05	2.19645e-05	0.00166908	0.0578545	0.340805	9.23422e-05	0.0482607	0.000478488	0.000945012	4.01345e-06	0	6.5	0.949434	0.032536	7.12039e-08	4.95232e-09	1.51005e-08
setup	0	1989-04-19 00:00:00	-10	-1.4	0.2	407088	2.74291e+06	203544	4.63764e-05	7.71919e-07	6.17536e-05	4.68053e-05	0.000714255	0.00975209	1.9311e-06	0.214638	25130.8	4.21348e-06	2.64337e-06	0.000475277	0.0384772	0.26389	7.05383e-05	0.0189988	0.000240223	0.000485377	2.78617e-06	0	6.5	0.941331	0.0351229	4.93945e-08	1.62308e-09	2.12017e-09
setup	0	1989-04-19 00:00:00	-11	-1.6	0.2	272879	2.87712e+06	136439	6.11879e-06	8.21465e-08	7.41207e-06	6.2254e-06	8.93713e-05	0.00103574	2.46039e-07	0.154603	16845.7	5.43854e-07	3.28271e-07	3.01519e-05	0.0258761	0.198602	5.26723e-05	0.00742258	0.000117702	0.00023989	1.90512e-06	0	6.5	0.933727	0.0374063	3.41699e-08	9.04842e-11	7.79156e-11
setup	0	1989-04-19 00:00:00	-12	-1.8	0.2	176179	2.85782e+06	88089.6	7.76758e-07	8.9732e-09	8.83966e-07	8.0075e-07	1.88364e-05	0.000191214	3.11336e-08	0.131802	10876.1	6.8411e-08	4.02121e-08	3.82366e-06	0.0153682	0.171769	4.53339e-05	0.00321071	6.07902e-05	0.000123345	1.51087e-06	0	6.5	0.92805	0.039035	2.82027e-08	6.84251e-12	5.3869e-12
