X,Y,profile_id,profile_layer_id,country_name,upper_depth,lower_depth,layer_name,litter,bdfiod_value,bdfiod_value_avg,bdfiod_method,bdfiod_date,bdfiod_dataset_id,bdfiod_profile_code,bdfiod_licence
-102.3868408,33.1601295,136328,609536,United States of America,62,97,,0,"{1:1.67,2:1.67}",1.67,"{""1:calculation = not specified, corrections = not specified, measurement condition = oven dry (~ 105-110 °C), sample type = clod reconstituted from < 2 mm sample formed by wetting and dessication cycles that stimulate reconsolidating by water in a field setting"",""2:calculation = not specified, corrections = not specified, measurement condition = oven dry (~ 105-110 °C), sample type = clod reconstituted from < 2 mm sample formed by wetting and dessication cycles that stimulate reconsolidating by water in a field setting""}","{1:????-??-??,2:????-??-??}",US-NCSS,00P0694,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-102.3868408,33.1601295,136328,609537,United States of America,97,136,Btb,0,"{1:1.59,2:1.59}",1.59,"{""1:calculation = not specified, corrections = not specified, measurement condition = oven dry (~ 105-110 °C), sample type = clod reconstituted from < 2 mm sample formed by wetting and dessication cycles that stimulate reconsolidating by water in a field setting"",""2:calculation = not specified, corrections = not specified, measurement condition = oven dry (~ 105-110 °C), sample type = clod reconstituted from < 2 mm sample formed by wetting and dessication cycles that stimulate reconsolidating by water in a field setting""}","{1:????-??-??,2:????-??-??}",US-NCSS,00P0694,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-102.3868408,33.1601295,136328,609538,United States of America,136,167,Bkb1,0,"{1:1.61,2:1.61}",1.61,"{""1:calculation = not specified, corrections = not specified, measurement condition = oven dry (~ 105-110 °C), sample type = clod reconstituted from < 2 mm sample formed by wetting and dessication cycles that stimulate reconsolidating by water in a field setting"",""2:calculation = not specified, corrections = not specified, measurement condition = oven dry (~ 105-110 °C), sample type = clod reconstituted from < 2 mm sample formed by wetting and dessication cycles that stimulate reconsolidating by water in a field setting""}","{1:????-??-??,2:????-??-??}",US-NCSS,00P0694,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-102.3868408,33.1601295,136328,609539,United States of America,167,186,Bkb2,0,"{1:1.72,2:1.72}",1.72,"{""1:calculation = not specified, corrections = not specified, measurement condition = oven dry (~ 105-110 °C), sample type = clod reconstituted from < 2 mm sample formed by wetting and dessication cycles that stimulate reconsolidating by water in a field setting"",""2:calculation = not specified, corrections = not specified, measurement condition = oven dry (~ 105-110 °C), sample type = clod reconstituted from < 2 mm sample formed by wetting and dessication cycles that stimulate reconsolidating by water in a field setting""}","{1:????-??-??,2:????-??-??}",US-NCSS,00P0694,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-102.3868408,33.1601295,136328,609540,United States of America,186,220,Bgkb,0,"{1:1.80,2:1.80}",1.8,"{""1:calculation = not specified, corrections = not specified, measurement condition = oven dry (~ 105-110 °C), sample type = clod reconstituted from < 2 mm sample formed by wetting and dessication cycles that stimulate reconsolidating by water in a field setting"",""2:calculation = not specified, corrections = not specified, measurement condition = oven dry (~ 105-110 °C), sample type = clod reconstituted from < 2 mm sample formed by wetting and dessication cycles that stimulate reconsolidating by water in a field setting""}","{1:????-??-??,2:????-??-??}",US-NCSS,00P0694,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-101.6808777,33.2353516,136329,609542,United States of America,8,18,Ap2,0,"{1:1.80,2:1.80}",1.8,"{""1:calculation = not specified, corrections = not specified, measurement condition = oven dry (~ 105-110 °C), sample type = clod reconstituted from < 2 mm sample formed by wetting and dessication cycles that stimulate reconsolidating by water in a field setting"",""2:calculation = not specified, corrections = not specified, measurement condition = oven dry (~ 105-110 °C), sample type = clod reconstituted from < 2 mm sample formed by wetting and dessication cycles that stimulate reconsolidating by water in a field setting""}","{1:????-??-??,2:????-??-??}",US-NCSS,00P0695,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-101.6808777,33.2353516,136329,609543,United States of America,18,28,Ap3,0,"{1:1.83,2:1.83}",1.83,"{""1:calculation = not specified, corrections = not specified, measurement condition = oven dry (~ 105-110 °C), sample type = clod reconstituted from < 2 mm sample formed by wetting and dessication cycles that stimulate reconsolidating by water in a field setting"",""2:calculation = not specified, corrections = not specified, measurement condition = oven dry (~ 105-110 °C), sample type = clod reconstituted from < 2 mm sample formed by wetting and dessication cycles that stimulate reconsolidating by water in a field setting""}","{1:????-??-??,2:????-??-??}",US-NCSS,00P0695,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-101.6808777,33.2353516,136329,609544,United States of America,28,56,Bss1,0,"{1:1.76,2:1.76}",1.76,"{""1:calculation = not specified, corrections = not specified, measurement condition = oven dry (~ 105-110 °C), sample type = clod reconstituted from < 2 mm sample formed by wetting and dessication cycles that stimulate reconsolidating by water in a field setting"",""2:calculation = not specified, corrections = not specified, measurement condition = oven dry (~ 105-110 °C), sample type = clod reconstituted from < 2 mm sample formed by wetting and dessication cycles that stimulate reconsolidating by water in a field setting""}","{1:????-??-??,2:????-??-??}",US-NCSS,00P0695,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-101.6808777,33.2353516,136329,609545,United States of America,56,84,,0,"{1:1.77,2:1.77}",1.77,"{""1:calculation = not specified, corrections = not specified, measurement condition = oven dry (~ 105-110 °C), sample type = clod reconstituted from < 2 mm sample formed by wetting and dessication cycles that stimulate reconsolidating by water in a field setting"",""2:calculation = not specified, corrections = not specified, measurement condition = oven dry (~ 105-110 °C), sample type = clod reconstituted from < 2 mm sample formed by wetting and dessication cycles that stimulate reconsolidating by water in a field setting""}","{1:????-??-??,2:????-??-??}",US-NCSS,00P0695,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-101.6808777,33.2353516,136329,609546,United States of America,84,107,,0,"{1:1.72,2:1.72}",1.72,"{""1:calculation = not specified, corrections = not specified, measurement condition = oven dry (~ 105-110 °C), sample type = clod reconstituted from < 2 mm sample formed by wetting and dessication cycles that stimulate reconsolidating by water in a field setting"",""2:calculation = not specified, corrections = not specified, measurement condition = oven dry (~ 105-110 °C), sample type = clod reconstituted from < 2 mm sample formed by wetting and dessication cycles that stimulate reconsolidating by water in a field setting""}","{1:????-??-??,2:????-??-??}",US-NCSS,00P0695,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-101.6808777,33.2353516,136329,609547,United States of America,107,135,,0,"{1:1.65,2:1.65}",1.65,"{""1:calculation = not specified, corrections = not specified, measurement condition = oven dry (~ 105-110 °C), sample type = clod reconstituted from < 2 mm sample formed by wetting and dessication cycles that stimulate reconsolidating by water in a field setting"",""2:calculation = not specified, corrections = not specified, measurement condition = oven dry (~ 105-110 °C), sample type = clod reconstituted from < 2 mm sample formed by wetting and dessication cycles that stimulate reconsolidating by water in a field setting""}","{1:????-??-??,2:????-??-??}",US-NCSS,00P0695,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-101.6808777,33.2353516,136329,609548,United States of America,135,160,Bss5,0,"{1:1.72,2:1.72}",1.72,"{""1:calculation = not specified, corrections = not specified, measurement condition = oven dry (~ 105-110 °C), sample type = clod reconstituted from < 2 mm sample formed by wetting and dessication cycles that stimulate reconsolidating by water in a field setting"",""2:calculation = not specified, corrections = not specified, measurement condition = oven dry (~ 105-110 °C), sample type = clod reconstituted from < 2 mm sample formed by wetting and dessication cycles that stimulate reconsolidating by water in a field setting""}","{1:????-??-??,2:????-??-??}",US-NCSS,00P0695,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-101.6808777,33.2353516,136329,609549,United States of America,160,185,Bkg1,0,"{1:1.75,2:1.75}",1.75,"{""1:calculation = not specified, corrections = not specified, measurement condition = oven dry (~ 105-110 °C), sample type = clod reconstituted from < 2 mm sample formed by wetting and dessication cycles that stimulate reconsolidating by water in a field setting"",""2:calculation = not specified, corrections = not specified, measurement condition = oven dry (~ 105-110 °C), sample type = clod reconstituted from < 2 mm sample formed by wetting and dessication cycles that stimulate reconsolidating by water in a field setting""}","{1:????-??-??,2:????-??-??}",US-NCSS,00P0695,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-101.6808777,33.2353516,136329,609550,United States of America,185,211,Bkg2,0,"{1:1.82,2:1.82}",1.82,"{""1:calculation = not specified, corrections = not specified, measurement condition = oven dry (~ 105-110 °C), sample type = clod reconstituted from < 2 mm sample formed by wetting and dessication cycles that stimulate reconsolidating by water in a field setting"",""2:calculation = not specified, corrections = not specified, measurement condition = oven dry (~ 105-110 °C), sample type = clod reconstituted from < 2 mm sample formed by wetting and dessication cycles that stimulate reconsolidating by water in a field setting""}","{1:????-??-??,2:????-??-??}",US-NCSS,00P0695,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-101.6808777,33.2353516,136329,609551,United States of America,211,254,Bkg3,0,"{1:1.70,2:1.70}",1.7,"{""1:calculation = not specified, corrections = not specified, measurement condition = oven dry (~ 105-110 °C), sample type = clod reconstituted from < 2 mm sample formed by wetting and dessication cycles that stimulate reconsolidating by water in a field setting"",""2:calculation = not specified, corrections = not specified, measurement condition = oven dry (~ 105-110 °C), sample type = clod reconstituted from < 2 mm sample formed by wetting and dessication cycles that stimulate reconsolidating by water in a field setting""}","{1:????-??-??,2:????-??-??}",US-NCSS,00P0695,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-101.9471817,33.2597389,145837,658293,United States of America,0,3,Ap1,0,"{1:1.26,2:1.26}",1.26,"{""1:calculation = not specified, corrections = not specified, measurement condition = oven dry (~ 105-110 °C), sample type = clod reconstituted from < 2 mm sample formed by wetting and dessication cycles that stimulate reconsolidating by water in a field setting"",""2:calculation = not specified, corrections = not specified, measurement condition = oven dry (~ 105-110 °C), sample type = clod reconstituted from < 2 mm sample formed by wetting and dessication cycles that stimulate reconsolidating by water in a field setting""}","{1:2009-12-29,2:2009-12-29}",US-NCSS,10N0704,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-101.947082499999,33.2597771,145838,658297,United States of America,0,3,Ap1,0,"{1:1.34,2:1.34}",1.34,"{""1:calculation = not specified, corrections = not specified, measurement condition = oven dry (~ 105-110 °C), sample type = clod reconstituted from < 2 mm sample formed by wetting and dessication cycles that stimulate reconsolidating by water in a field setting"",""2:calculation = not specified, corrections = not specified, measurement condition = oven dry (~ 105-110 °C), sample type = clod reconstituted from < 2 mm sample formed by wetting and dessication cycles that stimulate reconsolidating by water in a field setting""}","{1:2009-11-10,2:2009-11-10}",US-NCSS,10N0705,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-101.947029099999,33.2597198,145839,658301,United States of America,0,3,Ap1,0,"{1:1.34,2:1.34}",1.34,"{""1:calculation = not specified, corrections = not specified, measurement condition = oven dry (~ 105-110 °C), sample type = clod reconstituted from < 2 mm sample formed by wetting and dessication cycles that stimulate reconsolidating by water in a field setting"",""2:calculation = not specified, corrections = not specified, measurement condition = oven dry (~ 105-110 °C), sample type = clod reconstituted from < 2 mm sample formed by wetting and dessication cycles that stimulate reconsolidating by water in a field setting""}","{1:2009-11-10,2:2009-11-10}",US-NCSS,10N0706,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-101.9469299,33.259861,145841,658309,United States of America,0,3,Ap1,0,"{1:1.38,2:1.38}",1.38,"{""1:calculation = not specified, corrections = not specified, measurement condition = oven dry (~ 105-110 °C), sample type = clod reconstituted from < 2 mm sample formed by wetting and dessication cycles that stimulate reconsolidating by water in a field setting"",""2:calculation = not specified, corrections = not specified, measurement condition = oven dry (~ 105-110 °C), sample type = clod reconstituted from < 2 mm sample formed by wetting and dessication cycles that stimulate reconsolidating by water in a field setting""}","{1:2009-11-10,2:2009-11-10}",US-NCSS,10N0708,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-102.821441699999,33.3971672,146052,659628,United States of America,0,19,A1,0,"{1:1.58,2:1.58}",1.58,"{""1:calculation = not specified, corrections = not specified, measurement condition = oven dry (~ 105-110 °C), sample type = clod reconstituted from < 2 mm sample formed by wetting and dessication cycles that stimulate reconsolidating by water in a field setting"",""2:calculation = not specified, corrections = not specified, measurement condition = oven dry (~ 105-110 °C), sample type = clod reconstituted from < 2 mm sample formed by wetting and dessication cycles that stimulate reconsolidating by water in a field setting""}","{1:2010-3-12,2:2010-3-12}",US-NCSS,10N1001,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-102.821441699999,33.3971672,146052,659629,United States of America,19,46,A2,0,"{1:1.61,2:1.61}",1.61,"{""1:calculation = not specified, corrections = not specified, measurement condition = oven dry (~ 105-110 °C), sample type = clod reconstituted from < 2 mm sample formed by wetting and dessication cycles that stimulate reconsolidating by water in a field setting"",""2:calculation = not specified, corrections = not specified, measurement condition = oven dry (~ 105-110 °C), sample type = clod reconstituted from < 2 mm sample formed by wetting and dessication cycles that stimulate reconsolidating by water in a field setting""}","{1:2010-3-12,2:2010-3-12}",US-NCSS,10N1001,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-102.821441699999,33.3971672,146052,659630,United States of America,46,91,E,0,"{1:1.62,2:1.62}",1.62,"{""1:calculation = not specified, corrections = not specified, measurement condition = oven dry (~ 105-110 °C), sample type = clod reconstituted from < 2 mm sample formed by wetting and dessication cycles that stimulate reconsolidating by water in a field setting"",""2:calculation = not specified, corrections = not specified, measurement condition = oven dry (~ 105-110 °C), sample type = clod reconstituted from < 2 mm sample formed by wetting and dessication cycles that stimulate reconsolidating by water in a field setting""}","{1:2010-3-12,2:2010-3-12}",US-NCSS,10N1001,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-102.821441699999,33.3971672,146052,659631,United States of America,91,109,Bt1,0,"{1:1.74,2:1.74}",1.74,"{""1:calculation = not specified, corrections = not specified, measurement condition = oven dry (~ 105-110 °C), sample type = clod reconstituted from < 2 mm sample formed by wetting and dessication cycles that stimulate reconsolidating by water in a field setting"",""2:calculation = not specified, corrections = not specified, measurement condition = oven dry (~ 105-110 °C), sample type = clod reconstituted from < 2 mm sample formed by wetting and dessication cycles that stimulate reconsolidating by water in a field setting""}","{1:2010-3-12,2:2010-3-12}",US-NCSS,10N1001,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-102.821441699999,33.3971672,146052,659632,United States of America,109,149,Bt2,0,"{1:1.83,2:1.83}",1.83,"{""1:calculation = not specified, corrections = not specified, measurement condition = oven dry (~ 105-110 °C), sample type = clod reconstituted from < 2 mm sample formed by wetting and dessication cycles that stimulate reconsolidating by water in a field setting"",""2:calculation = not specified, corrections = not specified, measurement condition = oven dry (~ 105-110 °C), sample type = clod reconstituted from < 2 mm sample formed by wetting and dessication cycles that stimulate reconsolidating by water in a field setting""}","{1:2010-3-12,2:2010-3-12}",US-NCSS,10N1001,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-102.821441699999,33.3971672,146052,659633,United States of America,149,176,EB1,0,"{1:1.75,2:1.75}",1.75,"{""1:calculation = not specified, corrections = not specified, measurement condition = oven dry (~ 105-110 °C), sample type = clod reconstituted from < 2 mm sample formed by wetting and dessication cycles that stimulate reconsolidating by water in a field setting"",""2:calculation = not specified, corrections = not specified, measurement condition = oven dry (~ 105-110 °C), sample type = clod reconstituted from < 2 mm sample formed by wetting and dessication cycles that stimulate reconsolidating by water in a field setting""}","{1:2010-3-12,2:2010-3-12}",US-NCSS,10N1001,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-102.821441699999,33.3971672,146052,659634,United States of America,176,203,EB2,0,"{1:1.79,2:1.79}",1.79,"{""1:calculation = not specified, corrections = not specified, measurement condition = oven dry (~ 105-110 °C), sample type = clod reconstituted from < 2 mm sample formed by wetting and dessication cycles that stimulate reconsolidating by water in a field setting"",""2:calculation = not specified, corrections = not specified, measurement condition = oven dry (~ 105-110 °C), sample type = clod reconstituted from < 2 mm sample formed by wetting and dessication cycles that stimulate reconsolidating by water in a field setting""}","{1:2010-3-12,2:2010-3-12}",US-NCSS,10N1001,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-102.6566467,33.2466888,146091,659854,United States of America,0,3,A1,0,"{1:1.28,2:1.28}",1.28,"{""1:calculation = not specified, corrections = not specified, measurement condition = oven dry (~ 105-110 °C), sample type = clod reconstituted from < 2 mm sample formed by wetting and dessication cycles that stimulate reconsolidating by water in a field setting"",""2:calculation = not specified, corrections = not specified, measurement condition = oven dry (~ 105-110 °C), sample type = clod reconstituted from < 2 mm sample formed by wetting and dessication cycles that stimulate reconsolidating by water in a field setting""}","{1:2010-6-10,2:2010-6-10}",US-NCSS,10N1202,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-101.9000092,33.2633095,146114,659941,United States of America,0,3,A1,0,"{1:1.46,2:1.46}",1.46,"{""1:calculation = not specified, corrections = not specified, measurement condition = oven dry (~ 105-110 °C), sample type = clod reconstituted from < 2 mm sample formed by wetting and dessication cycles that stimulate reconsolidating by water in a field setting"",""2:calculation = not specified, corrections = not specified, measurement condition = oven dry (~ 105-110 °C), sample type = clod reconstituted from < 2 mm sample formed by wetting and dessication cycles that stimulate reconsolidating by water in a field setting""}","{1:2010-6-9,2:2010-6-9}",US-NCSS,10N1225,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-101.900039699999,33.2631493,146115,659944,United States of America,0,3,A1,0,"{1:1.52,2:1.52}",1.52,"{""1:calculation = not specified, corrections = not specified, measurement condition = oven dry (~ 105-110 °C), sample type = clod reconstituted from < 2 mm sample formed by wetting and dessication cycles that stimulate reconsolidating by water in a field setting"",""2:calculation = not specified, corrections = not specified, measurement condition = oven dry (~ 105-110 °C), sample type = clod reconstituted from < 2 mm sample formed by wetting and dessication cycles that stimulate reconsolidating by water in a field setting""}","{1:2010-6-9,2:2010-6-9}",US-NCSS,10N1226,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-101.9001007,33.2632294,146116,659947,United States of America,0,3,A1,0,"{1:1.31,2:1.31}",1.31,"{""1:calculation = not specified, corrections = not specified, measurement condition = oven dry (~ 105-110 °C), sample type = clod reconstituted from < 2 mm sample formed by wetting and dessication cycles that stimulate reconsolidating by water in a field setting"",""2:calculation = not specified, corrections = not specified, measurement condition = oven dry (~ 105-110 °C), sample type = clod reconstituted from < 2 mm sample formed by wetting and dessication cycles that stimulate reconsolidating by water in a field setting""}","{1:2010-6-9,2:2010-6-9}",US-NCSS,10N1227,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-101.9001694,33.2633018,146117,659950,United States of America,0,3,A1,0,"{1:1.46,2:1.46}",1.46,"{""1:calculation = not specified, corrections = not specified, measurement condition = oven dry (~ 105-110 °C), sample type = clod reconstituted from < 2 mm sample formed by wetting and dessication cycles that stimulate reconsolidating by water in a field setting"",""2:calculation = not specified, corrections = not specified, measurement condition = oven dry (~ 105-110 °C), sample type = clod reconstituted from < 2 mm sample formed by wetting and dessication cycles that stimulate reconsolidating by water in a field setting""}","{1:2010-6-9,2:2010-6-9}",US-NCSS,10N1228,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-101.9001999,33.2631302,146118,659954,United States of America,0,3,Ap1,0,"{1:1.42,2:1.42}",1.42,"{""1:calculation = not specified, corrections = not specified, measurement condition = oven dry (~ 105-110 °C), sample type = clod reconstituted from < 2 mm sample formed by wetting and dessication cycles that stimulate reconsolidating by water in a field setting"",""2:calculation = not specified, corrections = not specified, measurement condition = oven dry (~ 105-110 °C), sample type = clod reconstituted from < 2 mm sample formed by wetting and dessication cycles that stimulate reconsolidating by water in a field setting""}","{1:2010-7-23,2:2010-7-23}",US-NCSS,10N1229,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-101.7934113,33.3397179,146119,659957,United States of America,0,3,A1,0,"{1:1.43,2:1.43}",1.43,"{""1:calculation = not specified, corrections = not specified, measurement condition = oven dry (~ 105-110 °C), sample type = clod reconstituted from < 2 mm sample formed by wetting and dessication cycles that stimulate reconsolidating by water in a field setting"",""2:calculation = not specified, corrections = not specified, measurement condition = oven dry (~ 105-110 °C), sample type = clod reconstituted from < 2 mm sample formed by wetting and dessication cycles that stimulate reconsolidating by water in a field setting""}","{1:2010-7-23,2:2010-7-23}",US-NCSS,10N1230,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-101.7934265,33.33955,146120,659961,United States of America,0,3,A1,0,"{1:1.43,2:1.43}",1.43,"{""1:calculation = not specified, corrections = not specified, measurement condition = oven dry (~ 105-110 °C), sample type = clod reconstituted from < 2 mm sample formed by wetting and dessication cycles that stimulate reconsolidating by water in a field setting"",""2:calculation = not specified, corrections = not specified, measurement condition = oven dry (~ 105-110 °C), sample type = clod reconstituted from < 2 mm sample formed by wetting and dessication cycles that stimulate reconsolidating by water in a field setting""}","{1:2010-6-24,2:2010-6-24}",US-NCSS,10N1231,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-101.7934952,33.3396263,146121,659965,United States of America,0,3,Ap1,0,"{1:1.43,2:1.43}",1.43,"{""1:calculation = not specified, corrections = not specified, measurement condition = oven dry (~ 105-110 °C), sample type = clod reconstituted from < 2 mm sample formed by wetting and dessication cycles that stimulate reconsolidating by water in a field setting"",""2:calculation = not specified, corrections = not specified, measurement condition = oven dry (~ 105-110 °C), sample type = clod reconstituted from < 2 mm sample formed by wetting and dessication cycles that stimulate reconsolidating by water in a field setting""}","{1:2010-6-24,2:2010-6-24}",US-NCSS,10N1232,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-101.7935562,33.3396873,146122,659968,United States of America,0,3,Ap1,0,"{1:1.47,2:1.47}",1.47,"{""1:calculation = not specified, corrections = not specified, measurement condition = oven dry (~ 105-110 °C), sample type = clod reconstituted from < 2 mm sample formed by wetting and dessication cycles that stimulate reconsolidating by water in a field setting"",""2:calculation = not specified, corrections = not specified, measurement condition = oven dry (~ 105-110 °C), sample type = clod reconstituted from < 2 mm sample formed by wetting and dessication cycles that stimulate reconsolidating by water in a field setting""}","{1:2010-7-21,2:2010-7-21}",US-NCSS,10N1233,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-101.793602,33.3395004,146123,659972,United States of America,0,3,A,0,"{1:1.37,2:1.37}",1.37,"{""1:calculation = not specified, corrections = not specified, measurement condition = oven dry (~ 105-110 °C), sample type = clod reconstituted from < 2 mm sample formed by wetting and dessication cycles that stimulate reconsolidating by water in a field setting"",""2:calculation = not specified, corrections = not specified, measurement condition = oven dry (~ 105-110 °C), sample type = clod reconstituted from < 2 mm sample formed by wetting and dessication cycles that stimulate reconsolidating by water in a field setting""}","{1:2010-6-24,2:2010-6-24}",US-NCSS,10N1234,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-102.6713257,33.023571,148584,666877,United States of America,0,20,Ap1,0,"{1:1.81,2:1.81}",1.81,"{""1:calculation = not specified, corrections = not specified, measurement condition = oven dry (~ 105-110 °C), sample type = clod reconstituted from < 2 mm sample formed by wetting and dessication cycles that stimulate reconsolidating by water in a field setting"",""2:calculation = not specified, corrections = not specified, measurement condition = oven dry (~ 105-110 °C), sample type = clod reconstituted from < 2 mm sample formed by wetting and dessication cycles that stimulate reconsolidating by water in a field setting""}","{1:2011-11-17,2:2011-11-17}",US-NCSS,12N7778,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-102.6713257,33.023571,148584,666878,United States of America,20,33,Ap2,0,"{1:1.73,2:1.73}",1.73,"{""1:calculation = not specified, corrections = not specified, measurement condition = oven dry (~ 105-110 °C), sample type = clod reconstituted from < 2 mm sample formed by wetting and dessication cycles that stimulate reconsolidating by water in a field setting"",""2:calculation = not specified, corrections = not specified, measurement condition = oven dry (~ 105-110 °C), sample type = clod reconstituted from < 2 mm sample formed by wetting and dessication cycles that stimulate reconsolidating by water in a field setting""}","{1:2011-11-17,2:2011-11-17}",US-NCSS,12N7778,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-102.6713257,33.023571,148584,666879,United States of America,33,70,Bk1,0,"{1:1.47,2:1.47}",1.47,"{""1:calculation = not specified, corrections = not specified, measurement condition = oven dry (~ 105-110 °C), sample type = clod reconstituted from < 2 mm sample formed by wetting and dessication cycles that stimulate reconsolidating by water in a field setting"",""2:calculation = not specified, corrections = not specified, measurement condition = oven dry (~ 105-110 °C), sample type = clod reconstituted from < 2 mm sample formed by wetting and dessication cycles that stimulate reconsolidating by water in a field setting""}","{1:2011-11-17,2:2011-11-17}",US-NCSS,12N7778,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-102.6713257,33.023571,148584,666880,United States of America,70,115,Bk2,0,"{1:1.55,2:1.55}",1.55,"{""1:calculation = not specified, corrections = not specified, measurement condition = oven dry (~ 105-110 °C), sample type = clod reconstituted from < 2 mm sample formed by wetting and dessication cycles that stimulate reconsolidating by water in a field setting"",""2:calculation = not specified, corrections = not specified, measurement condition = oven dry (~ 105-110 °C), sample type = clod reconstituted from < 2 mm sample formed by wetting and dessication cycles that stimulate reconsolidating by water in a field setting""}","{1:2011-11-17,2:2011-11-17}",US-NCSS,12N7778,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-102.6713257,33.023571,148584,666882,United States of America,134,203,Bkk2,0,"{1:1.60,2:1.60}",1.6,"{""1:calculation = not specified, corrections = not specified, measurement condition = oven dry (~ 105-110 °C), sample type = clod reconstituted from < 2 mm sample formed by wetting and dessication cycles that stimulate reconsolidating by water in a field setting"",""2:calculation = not specified, corrections = not specified, measurement condition = oven dry (~ 105-110 °C), sample type = clod reconstituted from < 2 mm sample formed by wetting and dessication cycles that stimulate reconsolidating by water in a field setting""}","{1:2011-11-17,2:2011-11-17}",US-NCSS,12N7778,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-102.6121292,33.2849045,148587,666900,United States of America,0,25,Ap,0,"{1:1.54,2:1.54}",1.54,"{""1:calculation = not specified, corrections = not specified, measurement condition = oven dry (~ 105-110 °C), sample type = clod reconstituted from < 2 mm sample formed by wetting and dessication cycles that stimulate reconsolidating by water in a field setting"",""2:calculation = not specified, corrections = not specified, measurement condition = oven dry (~ 105-110 °C), sample type = clod reconstituted from < 2 mm sample formed by wetting and dessication cycles that stimulate reconsolidating by water in a field setting""}","{1:2011-12-7,2:2011-12-7}",US-NCSS,12N7781,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-102.6121292,33.2849045,148587,666901,United States of America,25,67,Bk1,0,"{1:1.54,2:1.54}",1.54,"{""1:calculation = not specified, corrections = not specified, measurement condition = oven dry (~ 105-110 °C), sample type = clod reconstituted from < 2 mm sample formed by wetting and dessication cycles that stimulate reconsolidating by water in a field setting"",""2:calculation = not specified, corrections = not specified, measurement condition = oven dry (~ 105-110 °C), sample type = clod reconstituted from < 2 mm sample formed by wetting and dessication cycles that stimulate reconsolidating by water in a field setting""}","{1:2011-12-7,2:2011-12-7}",US-NCSS,12N7781,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-102.6121292,33.2849045,148587,666902,United States of America,67,101,2Bk2,0,"{1:1.57,2:1.57}",1.57,"{""1:calculation = not specified, corrections = not specified, measurement condition = oven dry (~ 105-110 °C), sample type = clod reconstituted from < 2 mm sample formed by wetting and dessication cycles that stimulate reconsolidating by water in a field setting"",""2:calculation = not specified, corrections = not specified, measurement condition = oven dry (~ 105-110 °C), sample type = clod reconstituted from < 2 mm sample formed by wetting and dessication cycles that stimulate reconsolidating by water in a field setting""}","{1:2011-12-7,2:2011-12-7}",US-NCSS,12N7781,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
