X,Y,profile_id,profile_layer_id,country_name,upper_depth,lower_depth,layer_name,litter,totc_value,totc_value_avg,totc_method,totc_date,totc_dataset_id,totc_profile_code,totc_licence
-101.6949158,33.8445282,137743,616385,United States of America,156,194,Bkss3,0,"{1:17.30,2:17.30}",17.3,"{""1:calculation = not specified, sample pretreatment = sieved over 2 mm sieve"",""2:calculation = not specified, sample pretreatment = sieved over 2 mm sieve""}","{1:2001-5-24,2:2001-5-24}",US-NCSS,01N1053,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-101.6949158,33.8445282,137743,616386,United States of America,194,217,Bw1,0,"{1:14.30,2:14.30}",14.3,"{""1:calculation = not specified, sample pretreatment = sieved over 2 mm sieve"",""2:calculation = not specified, sample pretreatment = sieved over 2 mm sieve""}","{1:2001-5-24,2:2001-5-24}",US-NCSS,01N1053,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-101.6949158,33.8445282,137743,616387,United States of America,217,249,Bw2,0,"{1:13.10,2:13.10}",13.1,"{""1:calculation = not specified, sample pretreatment = sieved over 2 mm sieve"",""2:calculation = not specified, sample pretreatment = sieved over 2 mm sieve""}","{1:2001-5-24,2:2001-5-24}",US-NCSS,01N1053,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-101.6949158,33.8445282,137743,616388,United States of America,249,291,Bk,0,"{1:13.00,2:13.00}",13,"{""1:calculation = not specified, sample pretreatment = sieved over 2 mm sieve"",""2:calculation = not specified, sample pretreatment = sieved over 2 mm sieve""}","{1:2001-5-24,2:2001-5-24}",US-NCSS,01N1053,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-101.6945038,33.8443871,137744,616390,United States of America,0,23,Ap,0,"{1:14.40,2:14.40}",14.4,"{""1:calculation = not specified, sample pretreatment = sieved over 2 mm sieve"",""2:calculation = not specified, sample pretreatment = sieved over 2 mm sieve""}","{1:2001-5-24,2:2001-5-24}",US-NCSS,01N1054,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-101.6945038,33.8443871,137744,616389,United States of America,23,47,Bw,0,"{1:18.00,2:18.00}",18,"{""1:calculation = not specified, sample pretreatment = sieved over 2 mm sieve"",""2:calculation = not specified, sample pretreatment = sieved over 2 mm sieve""}","{1:2001-5-24,2:2001-5-24}",US-NCSS,01N1054,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-101.6945038,33.8443871,137744,616391,United States of America,47,91,Bkss1,0,"{1:20.50,2:20.50}",20.5,"{""1:calculation = not specified, sample pretreatment = sieved over 2 mm sieve"",""2:calculation = not specified, sample pretreatment = sieved over 2 mm sieve""}","{1:2001-5-24,2:2001-5-24}",US-NCSS,01N1054,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-101.6945038,33.8443871,137744,616392,United States of America,91,138,Bkss2,0,"{1:24.20,2:24.20}",24.2,"{""1:calculation = not specified, sample pretreatment = sieved over 2 mm sieve"",""2:calculation = not specified, sample pretreatment = sieved over 2 mm sieve""}","{1:2001-5-24,2:2001-5-24}",US-NCSS,01N1054,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-101.6945038,33.8443871,137744,616393,United States of America,138,157,Bk,0,"{1:29.00,2:29.00}",29,"{""1:calculation = not specified, sample pretreatment = sieved over 2 mm sieve"",""2:calculation = not specified, sample pretreatment = sieved over 2 mm sieve""}","{1:2001-5-24,2:2001-5-24}",US-NCSS,01N1054,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-101.6945038,33.8443871,137744,616394,United States of America,157,208,2Ck,0,"{1:9.50,2:9.50}",9.5,"{""1:calculation = not specified, sample pretreatment = sieved over 2 mm sieve"",""2:calculation = not specified, sample pretreatment = sieved over 2 mm sieve""}","{1:2001-5-24,2:2001-5-24}",US-NCSS,01N1054,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-101.6945038,33.8443871,137744,616395,United States of America,208,228,3Ck/Bkb,0,"{1:6.80,2:6.80}",6.8,"{""1:calculation = not specified, sample pretreatment = sieved over 2 mm sieve"",""2:calculation = not specified, sample pretreatment = sieved over 2 mm sieve""}","{1:2001-5-24,2:2001-5-24}",US-NCSS,01N1054,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-101.6945038,33.8443871,137744,616396,United States of America,228,254,3Btkb,0,"{1:2.50,2:2.50}",2.5,"{""1:calculation = not specified, sample pretreatment = sieved over 2 mm sieve"",""2:calculation = not specified, sample pretreatment = sieved over 2 mm sieve""}","{1:2001-5-24,2:2001-5-24}",US-NCSS,01N1054,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-101.6945038,33.8443871,137744,616397,United States of America,254,347,3Bkb,0,"{1:7.30,2:7.30}",7.3,"{""1:calculation = not specified, sample pretreatment = sieved over 2 mm sieve"",""2:calculation = not specified, sample pretreatment = sieved over 2 mm sieve""}","{1:2001-5-24,2:2001-5-24}",US-NCSS,01N1054,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-101.7470856,33.5439453,141553,636167,United States of America,0,14,Ap,0,"{1:12.40,2:12.40}",12.4,"{""1:calculation = not specified, sample pretreatment = sieved over 2 mm sieve"",""2:calculation = not specified, sample pretreatment = sieved over 2 mm sieve""}","{1:2004-10-27,2:2004-10-27}",US-NCSS,05N0330,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-101.7470856,33.5439453,141553,636168,United States of America,14,38,Bt1,0,"{1:4.90,2:4.90}",4.9,"{""1:calculation = not specified, sample pretreatment = sieved over 2 mm sieve"",""2:calculation = not specified, sample pretreatment = sieved over 2 mm sieve""}","{1:2004-10-27,2:2004-10-27}",US-NCSS,05N0330,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-101.7470856,33.5439453,141553,636169,United States of America,38,80,Bt2,0,"{1:4.30,2:4.30}",4.3,"{""1:calculation = not specified, sample pretreatment = sieved over 2 mm sieve"",""2:calculation = not specified, sample pretreatment = sieved over 2 mm sieve""}","{1:2004-10-27,2:2004-10-27}",US-NCSS,05N0330,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-101.7470856,33.5439453,141553,636170,United States of America,80,109,Bkm,0,"{1:106.70,2:106.70}",106.7,"{""1:calculation = not specified, sample pretreatment = sieved over 2 mm sieve"",""2:calculation = not specified, sample pretreatment = sieved over 2 mm sieve""}","{1:2004-10-27,2:2004-10-27}",US-NCSS,05N0330,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-101.7470856,33.5439453,141553,636171,United States of America,109,149,Bk1,0,"{1:81.70,2:81.70}",81.7,"{""1:calculation = not specified, sample pretreatment = sieved over 2 mm sieve"",""2:calculation = not specified, sample pretreatment = sieved over 2 mm sieve""}","{1:2004-10-27,2:2004-10-27}",US-NCSS,05N0330,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-101.7470856,33.5439453,141553,636172,United States of America,149,200,Bk2,0,"{1:69.20,2:69.20}",69.2,"{""1:calculation = not specified, sample pretreatment = sieved over 2 mm sieve"",""2:calculation = not specified, sample pretreatment = sieved over 2 mm sieve""}","{1:2004-10-27,2:2004-10-27}",US-NCSS,05N0330,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-101.9483185,33.7947006,146109,659921,United States of America,0,3,Ap1,0,"{1:18.40,2:18.40}",18.4,"{""1:calculation = not specified, sample pretreatment = sieved over 2 mm sieve"",""2:calculation = not specified, sample pretreatment = sieved over 2 mm sieve""}","{1:2010-6-7,2:2010-6-7}",US-NCSS,10N1220,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-101.9483185,33.7947006,146109,659922,United States of America,3,12,Ap2,0,"{1:3.50,2:3.50}",3.5,"{""1:calculation = not specified, sample pretreatment = sieved over 2 mm sieve"",""2:calculation = not specified, sample pretreatment = sieved over 2 mm sieve""}","{1:2010-6-7,2:2010-6-7}",US-NCSS,10N1220,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-101.9483185,33.7947006,146109,659923,United States of America,12,24,Bt1,0,"{1:2.90,2:2.90}",2.9,"{""1:calculation = not specified, sample pretreatment = sieved over 2 mm sieve"",""2:calculation = not specified, sample pretreatment = sieved over 2 mm sieve""}","{1:2010-6-7,2:2010-6-7}",US-NCSS,10N1220,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-101.9483185,33.7947006,146109,659924,United States of America,24,50,Bt2,0,"{1:4.80,2:4.80}",4.8,"{""1:calculation = not specified, sample pretreatment = sieved over 2 mm sieve"",""2:calculation = not specified, sample pretreatment = sieved over 2 mm sieve""}","{1:2010-6-7,2:2010-6-7}",US-NCSS,10N1220,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-101.9483109,33.7947006,146110,659925,United States of America,0,3,Ap1,0,"{1:14.40,2:14.40}",14.4,"{""1:calculation = not specified, sample pretreatment = sieved over 2 mm sieve"",""2:calculation = not specified, sample pretreatment = sieved over 2 mm sieve""}","{1:2010-6-7,2:2010-6-7}",US-NCSS,10N1221,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-101.9483109,33.7947006,146110,659926,United States of America,3,14,Ap2,0,"{1:3.20,2:3.20}",3.2,"{""1:calculation = not specified, sample pretreatment = sieved over 2 mm sieve"",""2:calculation = not specified, sample pretreatment = sieved over 2 mm sieve""}","{1:2010-6-7,2:2010-6-7}",US-NCSS,10N1221,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-101.9483109,33.7947006,146110,659927,United States of America,14,31,Bt1,0,"{1:4.20,2:4.20}",4.2,"{""1:calculation = not specified, sample pretreatment = sieved over 2 mm sieve"",""2:calculation = not specified, sample pretreatment = sieved over 2 mm sieve""}","{1:2010-6-7,2:2010-6-7}",US-NCSS,10N1221,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-101.9483109,33.7947006,146110,659928,United States of America,31,50,Bt2,0,"{1:5.10,2:5.10}",5.1,"{""1:calculation = not specified, sample pretreatment = sieved over 2 mm sieve"",""2:calculation = not specified, sample pretreatment = sieved over 2 mm sieve""}","{1:2010-6-7,2:2010-6-7}",US-NCSS,10N1221,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-101.948364299999,33.7946205,146111,659929,United States of America,0,3,Ap1,0,"{1:9.50,2:9.50}",9.5,"{""1:calculation = not specified, sample pretreatment = sieved over 2 mm sieve"",""2:calculation = not specified, sample pretreatment = sieved over 2 mm sieve""}","{1:2010-6-7,2:2010-6-7}",US-NCSS,10N1222,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-101.948364299999,33.7946205,146111,659930,United States of America,3,17,Ap2,0,"{1:2.40,2:2.40}",2.4,"{""1:calculation = not specified, sample pretreatment = sieved over 2 mm sieve"",""2:calculation = not specified, sample pretreatment = sieved over 2 mm sieve""}","{1:2010-6-7,2:2010-6-7}",US-NCSS,10N1222,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-101.948364299999,33.7946205,146111,659931,United States of America,17,38,Bt,0,"{1:3.60,2:3.60}",3.6,"{""1:calculation = not specified, sample pretreatment = sieved over 2 mm sieve"",""2:calculation = not specified, sample pretreatment = sieved over 2 mm sieve""}","{1:2010-6-7,2:2010-6-7}",US-NCSS,10N1222,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-101.948364299999,33.7946205,146111,659932,United States of America,38,50,Btk,0,"{1:7.50,2:7.50}",7.5,"{""1:calculation = not specified, sample pretreatment = sieved over 2 mm sieve"",""2:calculation = not specified, sample pretreatment = sieved over 2 mm sieve""}","{1:2010-6-7,2:2010-6-7}",US-NCSS,10N1222,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-101.948364299999,33.7947006,146112,659933,United States of America,0,3,Ap1,0,"{1:7.00,2:7.00}",7,"{""1:calculation = not specified, sample pretreatment = sieved over 2 mm sieve"",""2:calculation = not specified, sample pretreatment = sieved over 2 mm sieve""}","{1:2010-6-7,2:2010-6-7}",US-NCSS,10N1223,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-101.948364299999,33.7947006,146112,659934,United States of America,3,15,Ap2,0,"{1:2.50,2:2.50}",2.5,"{""1:calculation = not specified, sample pretreatment = sieved over 2 mm sieve"",""2:calculation = not specified, sample pretreatment = sieved over 2 mm sieve""}","{1:2010-6-7,2:2010-6-7}",US-NCSS,10N1223,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-101.948364299999,33.7947006,146112,659935,United States of America,15,37,Bt1,0,"{1:3.50,2:3.50}",3.5,"{""1:calculation = not specified, sample pretreatment = sieved over 2 mm sieve"",""2:calculation = not specified, sample pretreatment = sieved over 2 mm sieve""}","{1:2010-6-7,2:2010-6-7}",US-NCSS,10N1223,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-101.948364299999,33.7947006,146112,659936,United States of America,37,50,Bt2,0,"{1:5.00,2:5.00}",5,"{""1:calculation = not specified, sample pretreatment = sieved over 2 mm sieve"",""2:calculation = not specified, sample pretreatment = sieved over 2 mm sieve""}","{1:2010-6-7,2:2010-6-7}",US-NCSS,10N1223,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-101.9484558,33.794529,146113,659937,United States of America,0,3,Ap1,0,"{1:11.40,2:11.40}",11.4,"{""1:calculation = not specified, sample pretreatment = sieved over 2 mm sieve"",""2:calculation = not specified, sample pretreatment = sieved over 2 mm sieve""}","{1:2010-6-7,2:2010-6-7}",US-NCSS,10N1224,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-101.9484558,33.794529,146113,659938,United States of America,3,17,Ap2,0,"{1:2.80,2:2.80}",2.8,"{""1:calculation = not specified, sample pretreatment = sieved over 2 mm sieve"",""2:calculation = not specified, sample pretreatment = sieved over 2 mm sieve""}","{1:2010-6-7,2:2010-6-7}",US-NCSS,10N1224,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-101.9484558,33.794529,146113,659939,United States of America,17,39,Bt1,0,"{1:2.90,2:2.90}",2.9,"{""1:calculation = not specified, sample pretreatment = sieved over 2 mm sieve"",""2:calculation = not specified, sample pretreatment = sieved over 2 mm sieve""}","{1:2010-6-7,2:2010-6-7}",US-NCSS,10N1224,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-101.9484558,33.794529,146113,659940,United States of America,39,50,Bt2,0,"{1:5.80,2:5.80}",5.8,"{""1:calculation = not specified, sample pretreatment = sieved over 2 mm sieve"",""2:calculation = not specified, sample pretreatment = sieved over 2 mm sieve""}","{1:2010-6-7,2:2010-6-7}",US-NCSS,10N1224,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-101.7294998,33.5681152,146424,661390,United States of America,2,13,Ap2,0,"{1:7.10,2:7.10}",7.1,"{""1:calculation = not specified, sample pretreatment = sieved over 2 mm sieve"",""2:calculation = not specified, sample pretreatment = sieved over 2 mm sieve""}","{1:2010-12-2,2:2010-12-2}",US-NCSS,11N0179,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-101.7294998,33.5681152,146424,661391,United States of America,13,31,A/Bt,0,"{1:3.70,2:3.70}",3.7,"{""1:calculation = not specified, sample pretreatment = sieved over 2 mm sieve"",""2:calculation = not specified, sample pretreatment = sieved over 2 mm sieve""}","{1:2010-12-2,2:2010-12-2}",US-NCSS,11N0179,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-101.7296295,33.5682373,146425,661393,United States of America,0,2,Ap1,0,"{1:12.40,2:12.40}",12.4,"{""1:calculation = not specified, sample pretreatment = sieved over 2 mm sieve"",""2:calculation = not specified, sample pretreatment = sieved over 2 mm sieve""}","{1:2010-12-2,2:2010-12-2}",US-NCSS,11N0180,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-101.7296295,33.5682373,146425,661394,United States of America,2,16,Ap2,0,"{1:7.10,2:7.10}",7.1,"{""1:calculation = not specified, sample pretreatment = sieved over 2 mm sieve"",""2:calculation = not specified, sample pretreatment = sieved over 2 mm sieve""}","{1:2010-12-2,2:2010-12-2}",US-NCSS,11N0180,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-101.7296295,33.5682373,146425,661395,United States of America,16,39,Bt,0,"{1:3.80,2:3.80}",3.8,"{""1:calculation = not specified, sample pretreatment = sieved over 2 mm sieve"",""2:calculation = not specified, sample pretreatment = sieved over 2 mm sieve""}","{1:2010-12-2,2:2010-12-2}",US-NCSS,11N0180,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-101.7296295,33.5682373,146425,661396,United States of America,39,50,2Bk,0,"{1:8.50,2:8.50}",8.5,"{""1:calculation = not specified, sample pretreatment = sieved over 2 mm sieve"",""2:calculation = not specified, sample pretreatment = sieved over 2 mm sieve""}","{1:2010-12-2,2:2010-12-2}",US-NCSS,11N0180,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-101.729530299999,33.5682602,146426,661397,United States of America,0,2,Ap1,0,"{1:9.20,2:9.20}",9.2,"{""1:calculation = not specified, sample pretreatment = sieved over 2 mm sieve"",""2:calculation = not specified, sample pretreatment = sieved over 2 mm sieve""}","{1:2010-12-2,2:2010-12-2}",US-NCSS,11N0181,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-101.7294159,33.5682793,146427,661402,United States of America,2,16,Ap2,0,"{1:5.30,2:5.30}",5.3,"{""1:calculation = not specified, sample pretreatment = sieved over 2 mm sieve"",""2:calculation = not specified, sample pretreatment = sieved over 2 mm sieve""}","{1:2010-11-4,2:2010-11-4}",US-NCSS,11N0182,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
